Kommune,Timestamp,Confirmed
Altomünster,2021-06-03T11:13:21+02:00,413
Bergkirchen,2021-06-03T11:13:21+02:00,376
Dachau,2021-06-03T11:13:21+02:00,2540
Erdweg,2021-06-03T11:13:21+02:00,317
Haimhausen,2021-06-03T11:13:21+02:00,227
Hebertshausen,2021-06-03T11:13:21+02:00,221
Hilgertshausen-Tandern,2021-06-03T11:13:21+02:00,151
Karlsfeld,2021-06-03T11:13:21+02:00,1454
Markt Indersdorf,2021-06-03T11:13:21+02:00,586
Odelzhausen,2021-06-03T11:13:21+02:00,249
Petershausen,2021-06-03T11:13:21+02:00,268
Pfaffenhofen a.d. Glonn,2021-06-03T11:13:21+02:00,95
Röhrmoos,2021-06-03T11:13:21+02:00,417
Schwabhausen,2021-06-03T11:13:21+02:00,305
Sulzemoos,2021-06-03T11:13:21+02:00,129
Vierkirchen,2021-06-03T11:13:21+02:00,236
Weichs,2021-06-03T11:13:21+02:00,199
