Kommune,Timestamp,Confirmed,Recovered
Altomünster,2020-12-18T17:06:32+01:00,225,180
Bergkirchen,2020-12-18T17:06:32+01:00,189,158
Dachau,2020-12-18T17:06:32+01:00,1400,1230
Erdweg,2020-12-18T17:06:32+01:00,142,116
Haimhausen,2020-12-18T17:06:32+01:00,124,111
Hebertshausen,2020-12-18T17:06:32+01:00,91,86
Hilgertshausen-Tandern,2020-12-18T17:06:32+01:00,61,47
Karlsfeld,2020-12-18T17:06:32+01:00,894,755
Markt Indersdorf,2020-12-18T17:06:32+01:00,259,208
Odelzhausen,2020-12-18T17:06:32+01:00,122,108
Petershausen,2020-12-18T17:06:32+01:00,85,76
Pfaffenhofen a.d. Glonn,2020-12-18T17:06:32+01:00,50,39
Röhrmoos,2020-12-18T17:06:32+01:00,197,183
Schwabhausen,2020-12-18T17:06:32+01:00,162,146
Sulzemoos,2020-12-18T17:06:32+01:00,77,66
Vierkirchen,2020-12-18T17:06:32+01:00,77,64
Weichs,2020-12-18T17:06:32+01:00,60,52
