Kommune,Timestamp,Confirmed
Altomünster,2022-10-17T22:11:27+02:00,3886
Bergkirchen,2022-10-17T22:11:27+02:00,4052
Dachau,2022-10-17T22:11:27+02:00,25161
Erdweg,2022-10-17T22:11:27+02:00,3357
Haimhausen,2022-10-17T22:11:27+02:00,2993
Hebertshausen,2022-10-17T22:11:27+02:00,2913
Hilgertshausen-Tandern,2022-10-17T22:11:27+02:00,1645
Karlsfeld,2022-10-17T22:11:27+02:00,11256
Markt Indersdorf,2022-10-17T22:11:27+02:00,5377
Odelzhausen,2022-10-17T22:11:27+02:00,2734
Petershausen,2022-10-17T22:11:27+02:00,3357
Pfaffenhofen a.d. Glonn,2022-10-17T22:11:27+02:00,1146
Röhrmoos,2022-10-17T22:11:27+02:00,3749
Schwabhausen,2022-10-17T22:11:27+02:00,3434
Sulzemoos,2022-10-17T22:11:27+02:00,1571
Vierkirchen,2022-10-17T22:11:27+02:00,2352
Weichs,2022-10-17T22:11:27+02:00,1855
