Kommune,Timestamp,Confirmed
Altomünster,2021-08-26T21:15:11+02:00,428
Bergkirchen,2021-08-26T21:15:11+02:00,409
Dachau,2021-08-26T21:15:11+02:00,2692
Erdweg,2021-08-26T21:15:11+02:00,344
Haimhausen,2021-08-26T21:15:11+02:00,236
Hebertshausen,2021-08-26T21:15:11+02:00,229
Hilgertshausen-Tandern,2021-08-26T21:15:11+02:00,159
Karlsfeld,2021-08-26T21:15:11+02:00,1529
Markt Indersdorf,2021-08-26T21:15:11+02:00,609
Odelzhausen,2021-08-26T21:15:11+02:00,255
Petershausen,2021-08-26T21:15:11+02:00,287
Pfaffenhofen a.d. Glonn,2021-08-26T21:15:11+02:00,97
Röhrmoos,2021-08-26T21:15:11+02:00,430
Schwabhausen,2021-08-26T21:15:11+02:00,348
Sulzemoos,2021-08-26T21:15:11+02:00,136
Vierkirchen,2021-08-26T21:15:11+02:00,254
Weichs,2021-08-26T21:15:11+02:00,212
