Kommune,Timestamp,Confirmed,Recovered
Altomünster,2021-03-06T17:14:52+01:00,292,280
Bergkirchen,2021-03-06T17:14:52+01:00,254,241
Dachau,2021-03-06T17:14:52+01:00,1867,1811
Erdweg,2021-03-06T17:14:52+01:00,219,210
Haimhausen,2021-03-06T17:14:52+01:00,172,171
Hebertshausen,2021-03-06T17:14:52+01:00,128,125
Hilgertshausen-Tandern,2021-03-06T17:14:52+01:00,96,91
Karlsfeld,2021-03-06T17:14:52+01:00,1109,1054
Markt Indersdorf,2021-03-06T17:14:52+01:00,370,350
Odelzhausen,2021-03-06T17:14:52+01:00,170,162
Petershausen,2021-03-06T17:14:52+01:00,141,136
Pfaffenhofen a.d. Glonn,2021-03-06T17:14:52+01:00,74,72
Röhrmoos,2021-03-06T17:14:52+01:00,333,316
Schwabhausen,2021-03-06T17:14:52+01:00,215,210
Sulzemoos,2021-03-06T17:14:52+01:00,96,95
Vierkirchen,2021-03-06T17:14:52+01:00,146,140
Weichs,2021-03-06T17:14:52+01:00,159,136
