Kommune,Timestamp,Confirmed,Recovered
Altomünster,2020-11-18T17:15:02+01:00,139,121
Bergkirchen,2020-11-18T17:15:02+01:00,130,104
Dachau,2020-11-18T17:15:02+01:00,851,709
Erdweg,2020-11-18T17:15:02+01:00,75,60
Haimhausen,2020-11-18T17:15:02+01:00,63,57
Hebertshausen,2020-11-18T17:15:02+01:00,62,57
Hilgertshausen-Tandern,2020-11-18T17:15:02+01:00,34,21
Karlsfeld,2020-11-18T17:15:02+01:00,564,403
Markt Indersdorf,2020-11-18T17:15:02+01:00,144,122
Odelzhausen,2020-11-18T17:15:02+01:00,80,60
Petershausen,2020-11-18T17:15:02+01:00,58,51
Pfaffenhofen a.d. Glonn,2020-11-18T17:15:02+01:00,29,24
Röhrmoos,2020-11-18T17:15:02+01:00,170,145
Schwabhausen,2020-11-18T17:15:02+01:00,113,96
Sulzemoos,2020-11-18T17:15:02+01:00,47,34
Vierkirchen,2020-11-18T17:15:02+01:00,54,51
Weichs,2020-11-18T17:15:02+01:00,44,42
