Kommune,Timestamp,Confirmed
Altomünster,2022-08-29T21:13:39+02:00,3641
Bergkirchen,2022-08-29T21:13:39+02:00,3694
Dachau,2022-08-29T21:13:39+02:00,22980
Erdweg,2022-08-29T21:13:39+02:00,3037
Haimhausen,2022-08-29T21:13:39+02:00,2685
Hebertshausen,2022-08-29T21:13:39+02:00,2656
Hilgertshausen-Tandern,2022-08-29T21:13:39+02:00,1497
Karlsfeld,2022-08-29T21:13:39+02:00,10458
Markt Indersdorf,2022-08-29T21:13:39+02:00,4887
Odelzhausen,2022-08-29T21:13:39+02:00,2421
Petershausen,2022-08-29T21:13:39+02:00,3008
Pfaffenhofen a.d. Glonn,2022-08-29T21:13:39+02:00,1022
Röhrmoos,2022-08-29T21:13:39+02:00,3347
Schwabhausen,2022-08-29T21:13:39+02:00,3097
Sulzemoos,2022-08-29T21:13:39+02:00,1436
Vierkirchen,2022-08-29T21:13:39+02:00,2107
Weichs,2022-08-29T21:13:39+02:00,1660
