Kommune,Timestamp,Confirmed
Altomünster,2022-09-12T21:14:05+02:00,3660
Bergkirchen,2022-09-12T21:14:05+02:00,3765
Dachau,2022-09-12T21:14:05+02:00,23320
Erdweg,2022-09-12T21:14:05+02:00,3083
Haimhausen,2022-09-12T21:14:05+02:00,2714
Hebertshausen,2022-09-12T21:14:05+02:00,2695
Hilgertshausen-Tandern,2022-09-12T21:14:05+02:00,1516
Karlsfeld,2022-09-12T21:14:05+02:00,10565
Markt Indersdorf,2022-09-12T21:14:05+02:00,4947
Odelzhausen,2022-09-12T21:14:05+02:00,2479
Petershausen,2022-09-12T21:14:05+02:00,3055
Pfaffenhofen a.d. Glonn,2022-09-12T21:14:05+02:00,1032
Röhrmoos,2022-09-12T21:14:05+02:00,3417
Schwabhausen,2022-09-12T21:14:05+02:00,3139
Sulzemoos,2022-09-12T21:14:05+02:00,1445
Vierkirchen,2022-09-12T21:14:05+02:00,2144
Weichs,2022-09-12T21:14:05+02:00,1701
