Kommune,Timestamp,Confirmed
Altomünster,2021-05-13T21:14:31+02:00,153
Bergkirchen,2021-05-13T21:14:31+02:00,158
Dachau,2021-05-13T21:14:31+02:00,850
Erdweg,2021-05-13T21:14:31+02:00,155
Haimhausen,2021-05-13T21:14:31+02:00,68
Hebertshausen,2021-05-13T21:14:31+02:00,116
Hilgertshausen-Tandern,2021-05-13T21:14:31+02:00,69
Karlsfeld,2021-05-13T21:14:31+02:00,425
Markt Indersdorf,2021-05-13T21:14:31+02:00,275
Odelzhausen,2021-05-13T21:14:31+02:00,115
Petershausen,2021-05-13T21:14:31+02:00,151
Pfaffenhofen a.d. Glonn,2021-05-13T21:14:31+02:00,39
Röhrmoos,2021-05-13T21:14:31+02:00,148
Schwabhausen,2021-05-13T21:14:31+02:00,116
Sulzemoos,2021-05-13T21:14:31+02:00,49
Vierkirchen,2021-05-13T21:14:31+02:00,119
Weichs,2021-05-13T21:14:31+02:00,113
