Kommune,Timestamp,Confirmed,Recovered
Altomünster,2020-08-13T17:05:00+02:00,92,91
Bergkirchen,2020-08-13T17:05:00+02:00,68,62
Dachau,2020-08-13T17:05:00+02:00,253,239
Erdweg,2020-08-13T17:05:00+02:00,31,27
Haimhausen,2020-08-13T17:05:00+02:00,29,29
Hebertshausen,2020-08-13T17:05:00+02:00,29,27
Hilgertshausen-Tandern,2020-08-13T17:05:00+02:00,14,14
Karlsfeld,2020-08-13T17:05:00+02:00,158,148
Markt Indersdorf,2020-08-13T17:05:00+02:00,61,60
Odelzhausen,2020-08-13T17:05:00+02:00,21,19
Petershausen,2020-08-13T17:05:00+02:00,31,30
Pfaffenhofen a.d. Glonn,2020-08-13T17:05:00+02:00,8,8
Röhrmoos,2020-08-13T17:05:00+02:00,115,108
Schwabhausen,2020-08-13T17:05:00+02:00,30,29
Sulzemoos,2020-08-13T17:05:00+02:00,13,11
Vierkirchen,2020-08-13T17:05:00+02:00,35,34
Weichs,2020-08-13T17:05:00+02:00,21,18
