Kommune,Timestamp,Confirmed
Altomünster,2022-08-08T21:13:12+02:00,3570
Bergkirchen,2022-08-08T21:13:12+02:00,3556
Dachau,2022-08-08T21:13:12+02:00,22229
Erdweg,2022-08-08T21:13:12+02:00,2969
Haimhausen,2022-08-08T21:13:12+02:00,2624
Hebertshausen,2022-08-08T21:13:12+02:00,2569
Hilgertshausen-Tandern,2022-08-08T21:13:12+02:00,1470
Karlsfeld,2022-08-08T21:13:12+02:00,10291
Markt Indersdorf,2022-08-08T21:13:12+02:00,4778
Odelzhausen,2022-08-08T21:13:12+02:00,2365
Petershausen,2022-08-08T21:13:12+02:00,2946
Pfaffenhofen a.d. Glonn,2022-08-08T21:13:12+02:00,1007
Röhrmoos,2022-08-08T21:13:12+02:00,3259
Schwabhausen,2022-08-08T21:13:12+02:00,3008
Sulzemoos,2022-08-08T21:13:12+02:00,1394
Vierkirchen,2022-08-08T21:13:12+02:00,2062
Weichs,2022-08-08T21:13:12+02:00,1618
