Kommune,Timestamp,Confirmed
Altomünster,2021-10-11T21:15:02+02:00,477
Bergkirchen,2021-10-11T21:15:02+02:00,436
Dachau,2021-10-11T21:15:02+02:00,3102
Erdweg,2021-10-11T21:15:02+02:00,394
Haimhausen,2021-10-11T21:15:02+02:00,278
Hebertshausen,2021-10-11T21:15:02+02:00,245
Hilgertshausen-Tandern,2021-10-11T21:15:02+02:00,178
Karlsfeld,2021-10-11T21:15:02+02:00,1723
Markt Indersdorf,2021-10-11T21:15:02+02:00,666
Odelzhausen,2021-10-11T21:15:02+02:00,335
Petershausen,2021-10-11T21:15:02+02:00,388
Pfaffenhofen a.d. Glonn,2021-10-11T21:15:02+02:00,111
Röhrmoos,2021-10-11T21:15:02+02:00,465
Schwabhausen,2021-10-11T21:15:02+02:00,379
Sulzemoos,2021-10-11T21:15:02+02:00,149
Vierkirchen,2021-10-11T21:15:02+02:00,279
Weichs,2021-10-11T21:15:02+02:00,230
