Kommune,Timestamp,Confirmed
Altomünster,2022-01-20T21:13:44+01:00,841
Bergkirchen,2022-01-20T21:13:44+01:00,903
Dachau,2022-01-20T21:13:44+01:00,6315
Erdweg,2022-01-20T21:13:44+01:00,653
Haimhausen,2022-01-20T21:13:44+01:00,618
Hebertshausen,2022-01-20T21:13:44+01:00,585
Hilgertshausen-Tandern,2022-01-20T21:13:44+01:00,330
Karlsfeld,2022-01-20T21:13:44+01:00,3275
Markt Indersdorf,2022-01-20T21:13:44+01:00,1235
Odelzhausen,2022-01-20T21:13:44+01:00,622
Petershausen,2022-01-20T21:13:44+01:00,703
Pfaffenhofen a.d. Glonn,2022-01-20T21:13:44+01:00,260
Röhrmoos,2022-01-20T21:13:44+01:00,823
Schwabhausen,2022-01-20T21:13:44+01:00,807
Sulzemoos,2022-01-20T21:13:44+01:00,328
Vierkirchen,2022-01-20T21:13:44+01:00,500
Weichs,2022-01-20T21:13:44+01:00,488
