Kommune,Timestamp,Confirmed
Altomünster,2021-10-21T21:15:17+02:00,494
Bergkirchen,2021-10-21T21:15:17+02:00,443
Dachau,2021-10-21T21:15:17+02:00,3216
Erdweg,2021-10-21T21:15:17+02:00,401
Haimhausen,2021-10-21T21:15:17+02:00,288
Hebertshausen,2021-10-21T21:15:17+02:00,249
Hilgertshausen-Tandern,2021-10-21T21:15:17+02:00,192
Karlsfeld,2021-10-21T21:15:17+02:00,1755
Markt Indersdorf,2021-10-21T21:15:17+02:00,674
Odelzhausen,2021-10-21T21:15:17+02:00,341
Petershausen,2021-10-21T21:15:17+02:00,405
Pfaffenhofen a.d. Glonn,2021-10-21T21:15:17+02:00,115
Röhrmoos,2021-10-21T21:15:17+02:00,483
Schwabhausen,2021-10-21T21:15:17+02:00,390
Sulzemoos,2021-10-21T21:15:17+02:00,155
Vierkirchen,2021-10-21T21:15:17+02:00,289
Weichs,2021-10-21T21:15:17+02:00,236
