Kommune,Timestamp,Confirmed
Altomünster,2021-08-23T21:13:39+02:00,424
Bergkirchen,2021-08-23T21:13:39+02:00,395
Dachau,2021-08-23T21:13:39+02:00,2658
Erdweg,2021-08-23T21:13:39+02:00,340
Haimhausen,2021-08-23T21:13:39+02:00,235
Hebertshausen,2021-08-23T21:13:39+02:00,229
Hilgertshausen-Tandern,2021-08-23T21:13:39+02:00,159
Karlsfeld,2021-08-23T21:13:39+02:00,1509
Markt Indersdorf,2021-08-23T21:13:39+02:00,604
Odelzhausen,2021-08-23T21:13:39+02:00,254
Petershausen,2021-08-23T21:13:39+02:00,278
Pfaffenhofen a.d. Glonn,2021-08-23T21:13:39+02:00,97
Röhrmoos,2021-08-23T21:13:39+02:00,431
Schwabhausen,2021-08-23T21:13:39+02:00,347
Sulzemoos,2021-08-23T21:13:39+02:00,134
Vierkirchen,2021-08-23T21:13:39+02:00,252
Weichs,2021-08-23T21:13:39+02:00,209
