Kommune,Timestamp,Confirmed,Recovered
Altomünster,2021-01-06T17:15:31+01:00,254,237
Bergkirchen,2021-01-06T17:15:31+01:00,207,192
Dachau,2021-01-06T17:15:31+01:00,1620,1498
Erdweg,2021-01-06T17:15:31+01:00,169,160
Haimhausen,2021-01-06T17:15:31+01:00,152,134
Hebertshausen,2021-01-06T17:15:31+01:00,108,98
Hilgertshausen-Tandern,2021-01-06T17:15:31+01:00,71,63
Karlsfeld,2021-01-06T17:15:31+01:00,998,911
Markt Indersdorf,2021-01-06T17:15:31+01:00,298,266
Odelzhausen,2021-01-06T17:15:31+01:00,137,127
Petershausen,2021-01-06T17:15:31+01:00,95,86
Pfaffenhofen a.d. Glonn,2021-01-06T17:15:31+01:00,60,57
Röhrmoos,2021-01-06T17:15:31+01:00,211,199
Schwabhausen,2021-01-06T17:15:31+01:00,188,170
Sulzemoos,2021-01-06T17:15:31+01:00,84,78
Vierkirchen,2021-01-06T17:15:31+01:00,106,93
Weichs,2021-01-06T17:15:31+01:00,84,64
