Kommune,Timestamp,Confirmed
Altomünster,2021-06-21T21:13:28+02:00,412
Bergkirchen,2021-06-21T21:13:28+02:00,376
Dachau,2021-06-21T21:13:28+02:00,2548
Erdweg,2021-06-21T21:13:28+02:00,322
Haimhausen,2021-06-21T21:13:28+02:00,227
Hebertshausen,2021-06-21T21:13:28+02:00,222
Hilgertshausen-Tandern,2021-06-21T21:13:28+02:00,152
Karlsfeld,2021-06-21T21:13:28+02:00,1465
Markt Indersdorf,2021-06-21T21:13:28+02:00,586
Odelzhausen,2021-06-21T21:13:28+02:00,250
Petershausen,2021-06-21T21:13:28+02:00,268
Pfaffenhofen a.d. Glonn,2021-06-21T21:13:28+02:00,96
Röhrmoos,2021-06-21T21:13:28+02:00,416
Schwabhausen,2021-06-21T21:13:28+02:00,305
Sulzemoos,2021-06-21T21:13:28+02:00,131
Vierkirchen,2021-06-21T21:13:28+02:00,238
Weichs,2021-06-21T21:13:28+02:00,200
