Kommune,Timestamp,Confirmed,Recovered
Altomünster,2021-01-05T17:14:33+01:00,254,237
Bergkirchen,2021-01-05T17:14:33+01:00,205,192
Dachau,2021-01-05T17:14:33+01:00,1614,1498
Erdweg,2021-01-05T17:14:33+01:00,168,160
Haimhausen,2021-01-05T17:14:33+01:00,150,134
Hebertshausen,2021-01-05T17:14:33+01:00,108,98
Hilgertshausen-Tandern,2021-01-05T17:14:33+01:00,70,63
Karlsfeld,2021-01-05T17:14:33+01:00,995,911
Markt Indersdorf,2021-01-05T17:14:33+01:00,298,263
Odelzhausen,2021-01-05T17:14:33+01:00,136,127
Petershausen,2021-01-05T17:14:33+01:00,95,86
Pfaffenhofen a.d. Glonn,2021-01-05T17:14:33+01:00,59,57
Röhrmoos,2021-01-05T17:14:33+01:00,211,199
Schwabhausen,2021-01-05T17:14:33+01:00,187,170
Sulzemoos,2021-01-05T17:14:33+01:00,81,78
Vierkirchen,2021-01-05T17:14:33+01:00,102,93
Weichs,2021-01-05T17:14:33+01:00,83,64
