Kommune,Timestamp,Confirmed
Altomünster,2021-04-29T21:14:55+02:00,395
Bergkirchen,2021-04-29T21:14:55+02:00,355
Dachau,2021-04-29T21:14:55+02:00,2417
Erdweg,2021-04-29T21:14:55+02:00,298
Haimhausen,2021-04-29T21:14:55+02:00,216
Hebertshausen,2021-04-29T21:14:55+02:00,210
Hilgertshausen-Tandern,2021-04-29T21:14:55+02:00,143
Karlsfeld,2021-04-29T21:14:55+02:00,1347
Markt Indersdorf,2021-04-29T21:14:55+02:00,565
Odelzhausen,2021-04-29T21:14:55+02:00,238
Petershausen,2021-04-29T21:14:55+02:00,243
Pfaffenhofen a.d. Glonn,2021-04-29T21:14:55+02:00,92
Röhrmoos,2021-04-29T21:14:55+02:00,398
Schwabhausen,2021-04-29T21:14:55+02:00,289
Sulzemoos,2021-04-29T21:14:55+02:00,118
Vierkirchen,2021-04-29T21:14:55+02:00,227
Weichs,2021-04-29T21:14:55+02:00,196
