Kommune,Timestamp,Confirmed
Bergkirchen,2022-06-13T09:13:55+02:00,3053
Dachau,2022-06-13T09:13:55+02:00,18834
Erdweg,2022-06-13T09:13:55+02:00,2501
Haimhausen,2022-06-13T09:13:55+02:00,2215
Hebertshausen,2022-06-13T09:13:55+02:00,2116
Hilgertshausen-Tandern,2022-06-13T09:13:55+02:00,1232
Karlsfeld,2022-06-13T09:13:55+02:00,8887
Markt Indersdorf,2022-06-13T09:13:55+02:00,4141
Odelzhausen,2022-06-13T09:13:55+02:00,2091
Petershausen,2022-06-13T09:13:55+02:00,2445
Pfaffenhofen a.d. Glonn,2022-06-13T09:13:55+02:00,872
Schwabhausen,2022-06-13T09:13:55+02:00,2564
Sulzemoos,2022-06-13T09:13:55+02:00,1212
Vierkirchen,2022-06-13T09:13:55+02:00,1748
Weichs,2022-06-13T09:13:55+02:00,1398
