Kommune,Timestamp,Confirmed
Altomünster,2021-12-20T21:12:58+01:00,715
Bergkirchen,2021-12-20T21:12:58+01:00,682
Dachau,2021-12-20T21:12:58+01:00,4936
Erdweg,2021-12-20T21:12:58+01:00,553
Haimhausen,2021-12-20T21:12:58+01:00,445
Hebertshausen,2021-12-20T21:12:58+01:00,447
Hilgertshausen-Tandern,2021-12-20T21:12:58+01:00,287
Karlsfeld,2021-12-20T21:12:58+01:00,2515
Markt Indersdorf,2021-12-20T21:12:58+01:00,1022
Odelzhausen,2021-12-20T21:12:58+01:00,508
Petershausen,2021-12-20T21:12:58+01:00,574
Pfaffenhofen a.d. Glonn,2021-12-20T21:12:58+01:00,196
Röhrmoos,2021-12-20T21:12:58+01:00,721
Schwabhausen,2021-12-20T21:12:58+01:00,644
Sulzemoos,2021-12-20T21:12:58+01:00,262
Vierkirchen,2021-12-20T21:12:58+01:00,431
Weichs,2021-12-20T21:12:58+01:00,415
