Kommune,Timestamp,Confirmed,Recovered
Altomünster,2020-11-22T17:14:43+01:00,154,125
Bergkirchen,2020-11-22T17:14:43+01:00,141,106
Dachau,2020-11-22T17:14:43+01:00,935,737
Erdweg,2020-11-22T17:14:43+01:00,83,64
Haimhausen,2020-11-22T17:14:43+01:00,68,57
Hebertshausen,2020-11-22T17:14:43+01:00,66,59
Hilgertshausen-Tandern,2020-11-22T17:14:43+01:00,34,23
Karlsfeld,2020-11-22T17:14:43+01:00,621,428
Markt Indersdorf,2020-11-22T17:14:43+01:00,155,127
Odelzhausen,2020-11-22T17:14:43+01:00,93,61
Petershausen,2020-11-22T17:14:43+01:00,60,52
Pfaffenhofen a.d. Glonn,2020-11-22T17:14:43+01:00,29,26
Röhrmoos,2020-11-22T17:14:43+01:00,169,148
Schwabhausen,2020-11-22T17:14:43+01:00,120,99
Sulzemoos,2020-11-22T17:14:43+01:00,49,38
Vierkirchen,2020-11-22T17:14:43+01:00,56,51
Weichs,2020-11-22T17:14:43+01:00,45,42
