Kommune,Timestamp,Confirmed
Aschheim,2021-04-12T14:00:00+02:00,386
Aying,2021-04-12T14:00:00+02:00,172
Baierbrunn,2021-04-12T14:00:00+02:00,111
Brunnthal,2021-04-12T14:00:00+02:00,155
Feldkirchen,2021-04-12T14:00:00+02:00,208
Garching,2021-04-12T14:00:00+02:00,718
Gräfelfing,2021-04-12T14:00:00+02:00,479
Grasbrunn,2021-04-12T14:00:00+02:00,195
Grünwald,2021-04-12T14:00:00+02:00,456
Haar,2021-04-12T14:00:00+02:00,1205
Hohenbrunn,2021-04-12T14:00:00+02:00,216
Höhenkirchen-Siegertsbrunn,2021-04-12T14:00:00+02:00,368
Ismaning,2021-04-12T14:00:00+02:00,601
Kirchheim,2021-04-12T14:00:00+02:00,370
Neubiberg,2021-04-12T14:00:00+02:00,489
Neuried,2021-04-12T14:00:00+02:00,270
Oberhaching,2021-04-12T14:00:00+02:00,573
Oberschleißheim,2021-04-12T14:00:00+02:00,467
Ottobrunn,2021-04-12T14:00:00+02:00,863
Planegg,2021-04-12T14:00:00+02:00,392
Pullach,2021-04-12T14:00:00+02:00,454
Putzbrunn,2021-04-12T14:00:00+02:00,238
Sauerlach,2021-04-12T14:00:00+02:00,213
Schäftlarn,2021-04-12T14:00:00+02:00,160
Straßlach-Dingharting,2021-04-12T14:00:00+02:00,95
Taufkirchen,2021-04-12T14:00:00+02:00,695
Unterföhring,2021-04-12T14:00:00+02:00,426
Unterhaching,2021-04-12T14:00:00+02:00,869
Unterschleißheim,2021-04-12T14:00:00+02:00,1143
