Kommune,Timestamp,Confirmed
Aschheim,2020-10-22T15:00:00+02:00,62
Aying,2020-10-22T15:00:00+02:00,47
Baierbrunn,2020-10-22T15:00:00+02:00,44
Brunnthal,2020-10-22T15:00:00+02:00,20
Feldkirchen,2020-10-22T15:00:00+02:00,31
Garching b. München,2020-10-22T15:00:00+02:00,139
Gräfelfing,2020-10-22T15:00:00+02:00,84
Grasbrunn,2020-10-22T15:00:00+02:00,31
Grünwald,2020-10-22T15:00:00+02:00,114
Haar,2020-10-22T15:00:00+02:00,213
Hohenbrunn,2020-10-22T15:00:00+02:00,42
Höhenkirchen-Siegertsbrunn,2020-10-22T15:00:00+02:00,65
Ismaning,2020-10-22T15:00:00+02:00,138
Kirchheim b. München,2020-10-22T15:00:00+02:00,78
Neubiberg,2020-10-22T15:00:00+02:00,92
Neuried,2020-10-22T15:00:00+02:00,54
Oberhaching,2020-10-22T15:00:00+02:00,128
Oberschleißheim,2020-10-22T15:00:00+02:00,84
Ottobrunn,2020-10-22T15:00:00+02:00,144
Planegg,2020-10-22T15:00:00+02:00,122
Pullach im Isartal,2020-10-22T15:00:00+02:00,59
Putzbrunn,2020-10-22T15:00:00+02:00,31
Sauerlach,2020-10-22T15:00:00+02:00,44
Schäftlarn,2020-10-22T15:00:00+02:00,28
Straßlach-Dingharting,2020-10-22T15:00:00+02:00,13
Taufkirchen,2020-10-22T15:00:00+02:00,129
Unterföhring,2020-10-22T15:00:00+02:00,74
Unterhaching,2020-10-22T15:00:00+02:00,265
Unterschleißheim,2020-10-22T15:00:00+02:00,237
