Kommune,Timestamp,Confirmed
Aschheim,2020-04-15T12:00:00+02:00,28
Aying,2020-04-15T12:00:00+02:00,27
Baierbrunn,2020-04-15T12:00:00+02:00,13
Brunnthal,2020-04-15T12:00:00+02:00,13
Feldkirchen,2020-04-15T12:00:00+02:00,11
Garching b. München,2020-04-15T12:00:00+02:00,67
Gräfelfing,2020-04-15T12:00:00+02:00,45
Grasbrunn,2020-04-15T12:00:00+02:00,10
Grünwald,2020-04-15T12:00:00+02:00,55
Haar,2020-04-15T12:00:00+02:00,60
Hohenbrunn,2020-04-15T12:00:00+02:00,20
Höhenkirchen-Siegertsbrunn,2020-04-15T12:00:00+02:00,24
Ismaning,2020-04-15T12:00:00+02:00,76
Kirchheim b. München,2020-04-15T12:00:00+02:00,40
Neubiberg,2020-04-15T12:00:00+02:00,39
Neuried,2020-04-15T12:00:00+02:00,22
Oberhaching,2020-04-15T12:00:00+02:00,49
Oberschleißheim,2020-04-15T12:00:00+02:00,32
Ottobrunn,2020-04-15T12:00:00+02:00,50
Planegg,2020-04-15T12:00:00+02:00,64
Pullach im Isartal,2020-04-15T12:00:00+02:00,33
Putzbrunn,2020-04-15T12:00:00+02:00,14
Sauerlach,2020-04-15T12:00:00+02:00,17
Schäftlarn,2020-04-15T12:00:00+02:00,17
Straßlach-Dingharting,2020-04-15T12:00:00+02:00,8
Taufkirchen,2020-04-15T12:00:00+02:00,49
Unterföhring,2020-04-15T12:00:00+02:00,28
Unterhaching,2020-04-15T12:00:00+02:00,120
Unterschleißheim,2020-04-15T12:00:00+02:00,75
