Kommune,Timestamp,Confirmed
Aschheim,2020-11-02T14:30:00+01:00,83
Aying,2020-11-02T14:30:00+01:00,56
Baierbrunn,2020-11-02T14:30:00+01:00,46
Brunnthal,2020-11-02T14:30:00+01:00,27
Feldkirchen,2020-11-02T14:30:00+01:00,39
Garching b. München,2020-11-02T14:30:00+01:00,176
Gräfelfing,2020-11-02T14:30:00+01:00,106
Grasbrunn,2020-11-02T14:30:00+01:00,47
Grünwald,2020-11-02T14:30:00+01:00,145
Haar,2020-11-02T14:30:00+01:00,308
Hohenbrunn,2020-11-02T14:30:00+01:00,65
Höhenkirchen-Siegertsbrunn,2020-11-02T14:30:00+01:00,78
Ismaning,2020-11-02T14:30:00+01:00,171
Kirchheim b. München,2020-11-02T14:30:00+01:00,110
Neubiberg,2020-11-02T14:30:00+01:00,122
Neuried,2020-11-02T14:30:00+01:00,68
Oberhaching,2020-11-02T14:30:00+01:00,158
Oberschleißheim,2020-11-02T14:30:00+01:00,125
Ottobrunn,2020-11-02T14:30:00+01:00,203
Planegg,2020-11-02T14:30:00+01:00,140
Pullach im Isartal,2020-11-02T14:30:00+01:00,95
Putzbrunn,2020-11-02T14:30:00+01:00,45
Sauerlach,2020-11-02T14:30:00+01:00,53
Schäftlarn,2020-11-02T14:30:00+01:00,34
Straßlach-Dingharting,2020-11-02T14:30:00+01:00,20
Taufkirchen,2020-11-02T14:30:00+01:00,183
Unterföhring,2020-11-02T14:30:00+01:00,90
Unterhaching,2020-11-02T14:30:00+01:00,320
Unterschleißheim,2020-11-02T14:30:00+01:00,280
