Kommune,Timestamp,Confirmed
Aschheim,2021-07-19T00:00:00+02:00,450
Aying,2021-07-19T00:00:00+02:00,194
Baierbrunn,2021-07-19T00:00:00+02:00,125
Brunnthal,2021-07-19T00:00:00+02:00,182
Feldkirchen,2021-07-19T00:00:00+02:00,253
Garching b. München,2021-07-19T00:00:00+02:00,848
Gräfelfing,2021-07-19T00:00:00+02:00,556
Grasbrunn,2021-07-19T00:00:00+02:00,216
Grünwald,2021-07-19T00:00:00+02:00,509
Haar,2021-07-19T00:00:00+02:00,1469
Hohenbrunn,2021-07-19T00:00:00+02:00,259
Höhenkirchen-Siegertsbrunn,2021-07-19T00:00:00+02:00,417
Ismaning,2021-07-19T00:00:00+02:00,676
Kirchheim b. München,2021-07-19T00:00:00+02:00,439
Neubiberg,2021-07-19T00:00:00+02:00,558
Neuried,2021-07-19T00:00:00+02:00,330
Oberhaching,2021-07-19T00:00:00+02:00,639
Oberschleißheim,2021-07-19T00:00:00+02:00,556
Ottobrunn,2021-07-19T00:00:00+02:00,1041
Planegg,2021-07-19T00:00:00+02:00,450
Pullach im Isartal,2021-07-19T00:00:00+02:00,489
Putzbrunn,2021-07-19T00:00:00+02:00,293
Sauerlach,2021-07-19T00:00:00+02:00,253
Schäftlarn,2021-07-19T00:00:00+02:00,193
Straßlach-Dingharting,2021-07-19T00:00:00+02:00,109
Taufkirchen,2021-07-19T00:00:00+02:00,899
Unterföhring,2021-07-19T00:00:00+02:00,497
Unterhaching,2021-07-19T00:00:00+02:00,997
Unterschleißheim,2021-07-19T00:00:00+02:00,1436
