Kommune,Timestamp,Confirmed
Aschheim,2021-09-09T00:00:00+02:00,480
Aying,2021-09-09T00:00:00+02:00,202
Baierbrunn,2021-09-09T00:00:00+02:00,129
Brunnthal,2021-09-09T00:00:00+02:00,196
Feldkirchen,2021-09-09T00:00:00+02:00,287
Garching b. München,2021-09-09T00:00:00+02:00,946
Gräfelfing,2021-09-09T00:00:00+02:00,592
Grasbrunn,2021-09-09T00:00:00+02:00,224
Grünwald,2021-09-09T00:00:00+02:00,527
Haar,2021-09-09T00:00:00+02:00,1576
Hohenbrunn,2021-09-09T00:00:00+02:00,266
Höhenkirchen-Siegertsbrunn,2021-09-09T00:00:00+02:00,443
Ismaning,2021-09-09T00:00:00+02:00,728
Kirchheim b. München,2021-09-09T00:00:00+02:00,460
Neubiberg,2021-09-09T00:00:00+02:00,595
Neuried,2021-09-09T00:00:00+02:00,345
Oberhaching,2021-09-09T00:00:00+02:00,678
Oberschleißheim,2021-09-09T00:00:00+02:00,607
Ottobrunn,2021-09-09T00:00:00+02:00,1121
Planegg,2021-09-09T00:00:00+02:00,478
Pullach im Isartal,2021-09-09T00:00:00+02:00,509
Putzbrunn,2021-09-09T00:00:00+02:00,304
Sauerlach,2021-09-09T00:00:00+02:00,274
Schäftlarn,2021-09-09T00:00:00+02:00,208
Straßlach-Dingharting,2021-09-09T00:00:00+02:00,114
Taufkirchen,2021-09-09T00:00:00+02:00,985
Unterföhring,2021-09-09T00:00:00+02:00,527
Unterhaching,2021-09-09T00:00:00+02:00,1068
Unterschleißheim,2021-09-09T00:00:00+02:00,1574
