Kommune,Timestamp,Confirmed
Aschheim,2020-11-25T14:00:00+01:00,158
Aying,2020-11-25T14:00:00+01:00,80
Baierbrunn,2020-11-25T14:00:00+01:00,54
Brunnthal,2020-11-25T14:00:00+01:00,55
Feldkirchen,2020-11-25T14:00:00+01:00,84
Garching b. München,2020-11-25T14:00:00+01:00,282
Gräfelfing,2020-11-25T14:00:00+01:00,201
Grasbrunn,2020-11-25T14:00:00+01:00,82
Grünwald,2020-11-25T14:00:00+01:00,215
Haar,2020-11-25T14:00:00+01:00,514
Hohenbrunn,2020-11-25T14:00:00+01:00,117
Höhenkirchen-Siegertsbrunn,2020-11-25T14:00:00+01:00,158
Ismaning,2020-11-25T14:00:00+01:00,326
Kirchheim b. München,2020-11-25T14:00:00+01:00,168
Neubiberg,2020-11-25T14:00:00+01:00,195
Neuried,2020-11-25T14:00:00+01:00,139
Oberhaching,2020-11-25T14:00:00+01:00,251
Oberschleißheim,2020-11-25T14:00:00+01:00,200
Ottobrunn,2020-11-25T14:00:00+01:00,381
Planegg,2020-11-25T14:00:00+01:00,191
Pullach im Isartal,2020-11-25T14:00:00+01:00,142
Putzbrunn,2020-11-25T14:00:00+01:00,86
Sauerlach,2020-11-25T14:00:00+01:00,80
Schäftlarn,2020-11-25T14:00:00+01:00,54
Straßlach-Dingharting,2020-11-25T14:00:00+01:00,25
Taufkirchen,2020-11-25T14:00:00+01:00,284
Unterföhring,2020-11-25T14:00:00+01:00,156
Unterhaching,2020-11-25T14:00:00+01:00,469
Unterschleißheim,2020-11-25T14:00:00+01:00,483
