Kommune,Timestamp,Confirmed
Aschheim,2021-05-01T14:00:00+02:00,421
Aying,2021-05-01T14:00:00+02:00,186
Baierbrunn,2021-05-01T14:00:00+02:00,119
Brunnthal,2021-05-01T14:00:00+02:00,171
Feldkirchen,2021-05-01T14:00:00+02:00,233
Garching b. München,2021-05-01T14:00:00+02:00,809
Gräfelfing,2021-05-01T14:00:00+02:00,527
Grasbrunn,2021-05-01T14:00:00+02:00,202
Grünwald,2021-05-01T14:00:00+02:00,486
Haar,2021-05-01T14:00:00+02:00,1364
Hohenbrunn,2021-05-01T14:00:00+02:00,243
Höhenkirchen-Siegertsbrunn,2021-05-01T14:00:00+02:00,386
Ismaning,2021-05-01T14:00:00+02:00,654
Kirchheim b. München,2021-05-01T14:00:00+02:00,414
Neubiberg,2021-05-01T14:00:00+02:00,541
Neuried,2021-05-01T14:00:00+02:00,299
Oberhaching,2021-05-01T14:00:00+02:00,611
Oberschleißheim,2021-05-01T14:00:00+02:00,521
Ottobrunn,2021-05-01T14:00:00+02:00,953
Planegg,2021-05-01T14:00:00+02:00,426
Pullach im Isartal,2021-05-01T14:00:00+02:00,469
Putzbrunn,2021-05-01T14:00:00+02:00,270
Sauerlach,2021-05-01T14:00:00+02:00,235
Schäftlarn,2021-05-01T14:00:00+02:00,178
Straßlach-Dingharting,2021-05-01T14:00:00+02:00,102
Taufkirchen,2021-05-01T14:00:00+02:00,833
Unterföhring,2021-05-01T14:00:00+02:00,468
Unterhaching,2021-05-01T14:00:00+02:00,936
Unterschleißheim,2021-05-01T14:00:00+02:00,1333
