Kommune,Timestamp,Confirmed
Aschheim,2021-11-26T00:00:00+01:00,750
Aying,2021-11-26T00:00:00+01:00,377
Baierbrunn,2021-11-26T00:00:00+01:00,206
Brunnthal,2021-11-26T00:00:00+01:00,337
Feldkirchen,2021-11-26T00:00:00+01:00,493
Garching b. München,2021-11-26T00:00:00+01:00,1374
Gräfelfing,2021-11-26T00:00:00+01:00,948
Grasbrunn,2021-11-26T00:00:00+01:00,367
Grünwald,2021-11-26T00:00:00+01:00,771
Haar,2021-11-26T00:00:00+01:00,2074
Hohenbrunn,2021-11-26T00:00:00+01:00,473
Höhenkirchen-Siegertsbrunn,2021-11-26T00:00:00+01:00,751
Ismaning,2021-11-26T00:00:00+01:00,1105
Kirchheim b. München,2021-11-26T00:00:00+01:00,734
Neubiberg,2021-11-26T00:00:00+01:00,924
Neuried,2021-11-26T00:00:00+01:00,519
Oberhaching,2021-11-26T00:00:00+01:00,930
Oberschleißheim,2021-11-26T00:00:00+01:00,894
Ottobrunn,2021-11-26T00:00:00+01:00,1678
Planegg,2021-11-26T00:00:00+01:00,709
Pullach im Isartal,2021-11-26T00:00:00+01:00,661
Putzbrunn,2021-11-26T00:00:00+01:00,483
Sauerlach,2021-11-26T00:00:00+01:00,559
Schäftlarn,2021-11-26T00:00:00+01:00,338
Straßlach-Dingharting,2021-11-26T00:00:00+01:00,204
Taufkirchen,2021-11-26T00:00:00+01:00,1370
Unterföhring,2021-11-26T00:00:00+01:00,682
Unterhaching,2021-11-26T00:00:00+01:00,1621
Unterschleißheim,2021-11-26T00:00:00+01:00,2239
