Kommune,Timestamp,Confirmed
Aschheim,2020-12-17T14:00:00+01:00,251
Aying,2020-12-17T14:00:00+01:00,108
Baierbrunn,2020-12-17T14:00:00+01:00,61
Brunnthal,2020-12-17T14:00:00+01:00,68
Feldkirchen,2020-12-17T14:00:00+01:00,111
Garching b. München,2020-12-17T14:00:00+01:00,378
Gräfelfing,2020-12-17T14:00:00+01:00,286
Grasbrunn,2020-12-17T14:00:00+01:00,112
Grünwald,2020-12-17T14:00:00+01:00,263
Haar,2020-12-17T14:00:00+01:00,698
Hohenbrunn,2020-12-17T14:00:00+01:00,132
Höhenkirchen-Siegertsbrunn,2020-12-17T14:00:00+01:00,186
Ismaning,2020-12-17T14:00:00+01:00,402
Kirchheim b. München,2020-12-17T14:00:00+01:00,213
Neubiberg,2020-12-17T14:00:00+01:00,252
Neuried,2020-12-17T14:00:00+01:00,169
Oberhaching,2020-12-17T14:00:00+01:00,309
Oberschleißheim,2020-12-17T14:00:00+01:00,258
Ottobrunn,2020-12-17T14:00:00+01:00,478
Planegg,2020-12-17T14:00:00+01:00,241
Pullach im Isartal,2020-12-17T14:00:00+01:00,199
Putzbrunn,2020-12-17T14:00:00+01:00,108
Sauerlach,2020-12-17T14:00:00+01:00,113
Schäftlarn,2020-12-17T14:00:00+01:00,74
Straßlach-Dingharting,2020-12-17T14:00:00+01:00,32
Taufkirchen,2020-12-17T14:00:00+01:00,443
Unterföhring,2020-12-17T14:00:00+01:00,213
Unterhaching,2020-12-17T14:00:00+01:00,587
Unterschleißheim,2020-12-17T14:00:00+01:00,645
