Kommune,Timestamp,Confirmed
Aschheim,2020-09-16T14:30:00+02:00,52
Aying,2020-09-16T14:30:00+02:00,37
Baierbrunn,2020-09-16T14:30:00+02:00,19
Brunnthal,2020-09-16T14:30:00+02:00,14
Feldkirchen,2020-09-16T14:30:00+02:00,21
Garching b. München,2020-09-16T14:30:00+02:00,109
Gräfelfing,2020-09-16T14:30:00+02:00,69
Grasbrunn,2020-09-16T14:30:00+02:00,25
Grünwald,2020-09-16T14:30:00+02:00,73
Haar,2020-09-16T14:30:00+02:00,123
Hohenbrunn,2020-09-16T14:30:00+02:00,36
Höhenkirchen-Siegertsbrunn,2020-09-16T14:30:00+02:00,50
Ismaning,2020-09-16T14:30:00+02:00,107
Kirchheim b. München,2020-09-16T14:30:00+02:00,64
Neubiberg,2020-09-16T14:30:00+02:00,63
Neuried,2020-09-16T14:30:00+02:00,47
Oberhaching,2020-09-16T14:30:00+02:00,93
Oberschleißheim,2020-09-16T14:30:00+02:00,57
Ottobrunn,2020-09-16T14:30:00+02:00,101
Planegg,2020-09-16T14:30:00+02:00,104
Pullach im Isartal,2020-09-16T14:30:00+02:00,43
Putzbrunn,2020-09-16T14:30:00+02:00,18
Sauerlach,2020-09-16T14:30:00+02:00,29
Schäftlarn,2020-09-16T14:30:00+02:00,23
Straßlach-Dingharting,2020-09-16T14:30:00+02:00,11
Taufkirchen,2020-09-16T14:30:00+02:00,93
Unterföhring,2020-09-16T14:30:00+02:00,50
Unterhaching,2020-09-16T14:30:00+02:00,199
Unterschleißheim,2020-09-16T14:30:00+02:00,181
