Kommune,Timestamp,Confirmed
Aschheim,2021-11-24T00:00:00+01:00,727
Aying,2021-11-24T00:00:00+01:00,367
Baierbrunn,2021-11-24T00:00:00+01:00,203
Brunnthal,2021-11-24T00:00:00+01:00,321
Feldkirchen,2021-11-24T00:00:00+01:00,480
Garching b. München,2021-11-24T00:00:00+01:00,1343
Gräfelfing,2021-11-24T00:00:00+01:00,926
Grasbrunn,2021-11-24T00:00:00+01:00,365
Grünwald,2021-11-24T00:00:00+01:00,743
Haar,2021-11-24T00:00:00+01:00,2052
Hohenbrunn,2021-11-24T00:00:00+01:00,466
Höhenkirchen-Siegertsbrunn,2021-11-24T00:00:00+01:00,725
Ismaning,2021-11-24T00:00:00+01:00,1063
Kirchheim b. München,2021-11-24T00:00:00+01:00,704
Neubiberg,2021-11-24T00:00:00+01:00,907
Neuried,2021-11-24T00:00:00+01:00,504
Oberhaching,2021-11-24T00:00:00+01:00,918
Oberschleißheim,2021-11-24T00:00:00+01:00,873
Ottobrunn,2021-11-24T00:00:00+01:00,1650
Planegg,2021-11-24T00:00:00+01:00,689
Pullach im Isartal,2021-11-24T00:00:00+01:00,655
Putzbrunn,2021-11-24T00:00:00+01:00,463
Sauerlach,2021-11-24T00:00:00+01:00,542
Schäftlarn,2021-11-24T00:00:00+01:00,326
Straßlach-Dingharting,2021-11-24T00:00:00+01:00,200
Taufkirchen,2021-11-24T00:00:00+01:00,1342
Unterföhring,2021-11-24T00:00:00+01:00,670
Unterhaching,2021-11-24T00:00:00+01:00,1600
Unterschleißheim,2021-11-24T00:00:00+01:00,2188
