Kommune,Timestamp,Confirmed
Aschheim,2022-02-17T00:00:00+01:00,1901
Aying,2022-02-17T00:00:00+01:00,1140
Baierbrunn,2022-02-17T00:00:00+01:00,490
Brunnthal,2022-02-17T00:00:00+01:00,906
Feldkirchen,2022-02-17T00:00:00+01:00,1442
Garching b. München,2022-02-17T00:00:00+01:00,3252
Gräfelfing,2022-02-17T00:00:00+01:00,2551
Grasbrunn,2022-02-17T00:00:00+01:00,1067
Grünwald,2022-02-17T00:00:00+01:00,1910
Haar,2022-02-17T00:00:00+01:00,4563
Hohenbrunn,2022-02-17T00:00:00+01:00,1441
Höhenkirchen-Siegertsbrunn,2022-02-17T00:00:00+01:00,1987
Ismaning,2022-02-17T00:00:00+01:00,2883
Kirchheim b. München,2022-02-17T00:00:00+01:00,2003
Neubiberg,2022-02-17T00:00:00+01:00,2301
Neuried,2022-02-17T00:00:00+01:00,1446
Oberhaching,2022-02-17T00:00:00+01:00,2281
Oberschleißheim,2022-02-17T00:00:00+01:00,2045
Ottobrunn,2022-02-17T00:00:00+01:00,3964
Planegg,2022-02-17T00:00:00+01:00,1787
Pullach im Isartal,2022-02-17T00:00:00+01:00,1495
Putzbrunn,2022-02-17T00:00:00+01:00,1177
Sauerlach,2022-02-17T00:00:00+01:00,1430
Schäftlarn,2022-02-17T00:00:00+01:00,928
Straßlach-Dingharting,2022-02-17T00:00:00+01:00,509
Taufkirchen,2022-02-17T00:00:00+01:00,3436
Unterföhring,2022-02-17T00:00:00+01:00,1951
Unterhaching,2022-02-17T00:00:00+01:00,4325
Unterschleißheim,2022-02-17T00:00:00+01:00,5447
