Kommune,Timestamp,Confirmed
Aschheim,2021-03-28T14:00:00+02:00,374
Aying,2021-03-28T14:00:00+02:00,169
Baierbrunn,2021-03-28T14:00:00+02:00,104
Brunnthal,2021-03-28T14:00:00+02:00,152
Feldkirchen,2021-03-28T14:00:00+02:00,194
Garching,2021-03-28T14:00:00+02:00,664
Gräfelfing,2021-03-28T14:00:00+02:00,438
Grasbrunn,2021-03-28T14:00:00+02:00,189
Grünwald,2021-03-28T14:00:00+02:00,439
Haar,2021-03-28T14:00:00+02:00,1138
Hohenbrunn,2021-03-28T14:00:00+02:00,200
Höhenkirchen-Siegertsbrunn,2021-03-28T14:00:00+02:00,344
Ismaning,2021-03-28T14:00:00+02:00,559
Kirchheim,2021-03-28T14:00:00+02:00,329
Neubiberg,2021-03-28T14:00:00+02:00,472
Neuried,2021-03-28T14:00:00+02:00,242
Oberhaching,2021-03-28T14:00:00+02:00,539
Oberschleißheim,2021-03-28T14:00:00+02:00,445
Ottobrunn,2021-03-28T14:00:00+02:00,807
Planegg,2021-03-28T14:00:00+02:00,370
Pullach,2021-03-28T14:00:00+02:00,446
Putzbrunn,2021-03-28T14:00:00+02:00,221
Sauerlach,2021-03-28T14:00:00+02:00,209
Schäftlarn,2021-03-28T14:00:00+02:00,157
Straßlach-Dingharting,2021-03-28T14:00:00+02:00,84
Taufkirchen,2021-03-28T14:00:00+02:00,646
Unterföhring,2021-03-28T14:00:00+02:00,402
Unterhaching,2021-03-28T14:00:00+02:00,827
Unterschleißheim,2021-03-28T14:00:00+02:00,1068
