Kommune,Timestamp,Confirmed
Aschheim,2022-01-04T00:00:00+01:00,899
Aying,2022-01-04T00:00:00+01:00,463
Baierbrunn,2022-01-04T00:00:00+01:00,262
Brunnthal,2022-01-04T00:00:00+01:00,428
Feldkirchen,2022-01-04T00:00:00+01:00,605
Garching b. München,2022-01-04T00:00:00+01:00,1640
Gräfelfing,2022-01-04T00:00:00+01:00,1147
Grasbrunn,2022-01-04T00:00:00+01:00,425
Grünwald,2022-01-04T00:00:00+01:00,962
Haar,2022-01-04T00:00:00+01:00,2369
Hohenbrunn,2022-01-04T00:00:00+01:00,588
Höhenkirchen-Siegertsbrunn,2022-01-04T00:00:00+01:00,929
Ismaning,2022-01-04T00:00:00+01:00,1384
Kirchheim b. München,2022-01-04T00:00:00+01:00,892
Neubiberg,2022-01-04T00:00:00+01:00,1105
Neuried,2022-01-04T00:00:00+01:00,627
Oberhaching,2022-01-04T00:00:00+01:00,1114
Oberschleißheim,2022-01-04T00:00:00+01:00,1073
Ottobrunn,2022-01-04T00:00:00+01:00,1990
Planegg,2022-01-04T00:00:00+01:00,843
Pullach im Isartal,2022-01-04T00:00:00+01:00,773
Putzbrunn,2022-01-04T00:00:00+01:00,537
Sauerlach,2022-01-04T00:00:00+01:00,655
Schäftlarn,2022-01-04T00:00:00+01:00,468
Straßlach-Dingharting,2022-01-04T00:00:00+01:00,237
Taufkirchen,2022-01-04T00:00:00+01:00,1638
Unterföhring,2022-01-04T00:00:00+01:00,813
Unterhaching,2022-01-04T00:00:00+01:00,1945
Unterschleißheim,2022-01-04T00:00:00+01:00,2666
