Kommune,Timestamp,Confirmed
Aschheim,2021-12-29T00:00:00+01:00,872
Aying,2021-12-29T00:00:00+01:00,453
Baierbrunn,2021-12-29T00:00:00+01:00,252
Brunnthal,2021-12-29T00:00:00+01:00,410
Feldkirchen,2021-12-29T00:00:00+01:00,584
Garching b. München,2021-12-29T00:00:00+01:00,1605
Gräfelfing,2021-12-29T00:00:00+01:00,1117
Grasbrunn,2021-12-29T00:00:00+01:00,413
Grünwald,2021-12-29T00:00:00+01:00,933
Haar,2021-12-29T00:00:00+01:00,2333
Hohenbrunn,2021-12-29T00:00:00+01:00,569
Höhenkirchen-Siegertsbrunn,2021-12-29T00:00:00+01:00,910
Ismaning,2021-12-29T00:00:00+01:00,1341
Kirchheim b. München,2021-12-29T00:00:00+01:00,880
Neubiberg,2021-12-29T00:00:00+01:00,1069
Neuried,2021-12-29T00:00:00+01:00,611
Oberhaching,2021-12-29T00:00:00+01:00,1089
Oberschleißheim,2021-12-29T00:00:00+01:00,1038
Ottobrunn,2021-12-29T00:00:00+01:00,1943
Planegg,2021-12-29T00:00:00+01:00,816
Pullach im Isartal,2021-12-29T00:00:00+01:00,754
Putzbrunn,2021-12-29T00:00:00+01:00,529
Sauerlach,2021-12-29T00:00:00+01:00,643
Schäftlarn,2021-12-29T00:00:00+01:00,454
Straßlach-Dingharting,2021-12-29T00:00:00+01:00,234
Taufkirchen,2021-12-29T00:00:00+01:00,1606
Unterföhring,2021-12-29T00:00:00+01:00,785
Unterhaching,2021-12-29T00:00:00+01:00,1888
Unterschleißheim,2021-12-29T00:00:00+01:00,2599
