Kommune,Timestamp,Confirmed
Aschheim,2022-02-21T00:00:00+01:00,1954
Aying,2022-02-21T00:00:00+01:00,1187
Baierbrunn,2022-02-21T00:00:00+01:00,509
Brunnthal,2022-02-21T00:00:00+01:00,951
Feldkirchen,2022-02-21T00:00:00+01:00,1484
Garching b. München,2022-02-21T00:00:00+01:00,3344
Gräfelfing,2022-02-21T00:00:00+01:00,2619
Grasbrunn,2022-02-21T00:00:00+01:00,1128
Grünwald,2022-02-21T00:00:00+01:00,1958
Haar,2022-02-21T00:00:00+01:00,4694
Hohenbrunn,2022-02-21T00:00:00+01:00,1487
Höhenkirchen-Siegertsbrunn,2022-02-21T00:00:00+01:00,2050
Ismaning,2022-02-21T00:00:00+01:00,2962
Kirchheim b. München,2022-02-21T00:00:00+01:00,2046
Neubiberg,2022-02-21T00:00:00+01:00,2374
Neuried,2022-02-21T00:00:00+01:00,1497
Oberhaching,2022-02-21T00:00:00+01:00,2388
Oberschleißheim,2022-02-21T00:00:00+01:00,2111
Ottobrunn,2022-02-21T00:00:00+01:00,4077
Planegg,2022-02-21T00:00:00+01:00,1875
Pullach im Isartal,2022-02-21T00:00:00+01:00,1553
Putzbrunn,2022-02-21T00:00:00+01:00,1221
Sauerlach,2022-02-21T00:00:00+01:00,1499
Schäftlarn,2022-02-21T00:00:00+01:00,959
Straßlach-Dingharting,2022-02-21T00:00:00+01:00,526
Taufkirchen,2022-02-21T00:00:00+01:00,3538
Unterföhring,2022-02-21T00:00:00+01:00,2013
Unterhaching,2022-02-21T00:00:00+01:00,4358
Unterschleißheim,2022-02-21T00:00:00+01:00,5653
