Kommune,Timestamp,Confirmed
Aschheim,2021-10-29T00:00:00+02:00,570
Aying,2021-10-29T00:00:00+02:00,283
Baierbrunn,2021-10-29T00:00:00+02:00,148
Brunnthal,2021-10-29T00:00:00+02:00,220
Feldkirchen,2021-10-29T00:00:00+02:00,358
Garching b. München,2021-10-29T00:00:00+02:00,1104
Gräfelfing,2021-10-29T00:00:00+02:00,709
Grasbrunn,2021-10-29T00:00:00+02:00,273
Grünwald,2021-10-29T00:00:00+02:00,593
Haar,2021-10-29T00:00:00+02:00,1764
Hohenbrunn,2021-10-29T00:00:00+02:00,339
Höhenkirchen-Siegertsbrunn,2021-10-29T00:00:00+02:00,516
Ismaning,2021-10-29T00:00:00+02:00,834
Kirchheim b. München,2021-10-29T00:00:00+02:00,532
Neubiberg,2021-10-29T00:00:00+02:00,716
Neuried,2021-10-29T00:00:00+02:00,405
Oberhaching,2021-10-29T00:00:00+02:00,740
Oberschleißheim,2021-10-29T00:00:00+02:00,718
Ottobrunn,2021-10-29T00:00:00+02:00,1350
Planegg,2021-10-29T00:00:00+02:00,550
Pullach im Isartal,2021-10-29T00:00:00+02:00,558
Putzbrunn,2021-10-29T00:00:00+02:00,348
Sauerlach,2021-10-29T00:00:00+02:00,340
Schäftlarn,2021-10-29T00:00:00+02:00,248
Straßlach-Dingharting,2021-10-29T00:00:00+02:00,136
Taufkirchen,2021-10-29T00:00:00+02:00,1125
Unterföhring,2021-10-29T00:00:00+02:00,573
Unterhaching,2021-10-29T00:00:00+02:00,1224
Unterschleißheim,2021-10-29T00:00:00+02:00,1771
