Kommune,Timestamp,Confirmed
Aschheim,2021-03-20T14:00:00+01:00,371
Aying,2021-03-20T14:00:00+01:00,169
Baierbrunn,2021-03-20T14:00:00+01:00,103
Brunnthal,2021-03-20T14:00:00+01:00,149
Feldkirchen,2021-03-20T14:00:00+01:00,191
Garching,2021-03-20T14:00:00+01:00,639
Gräfelfing,2021-03-20T14:00:00+01:00,429
Grasbrunn,2021-03-20T14:00:00+01:00,178
Grünwald,2021-03-20T14:00:00+01:00,434
Haar,2021-03-20T14:00:00+01:00,1109
Hohenbrunn,2021-03-20T14:00:00+01:00,197
Höhenkirchen-Siegertsbrunn,2021-03-20T14:00:00+01:00,335
Ismaning,2021-03-20T14:00:00+01:00,548
Kirchheim,2021-03-20T14:00:00+01:00,308
Neubiberg,2021-03-20T14:00:00+01:00,464
Neuried,2021-03-20T14:00:00+01:00,240
Oberhaching,2021-03-20T14:00:00+01:00,529
Oberschleißheim,2021-03-20T14:00:00+01:00,425
Ottobrunn,2021-03-20T14:00:00+01:00,782
Planegg,2021-03-20T14:00:00+01:00,361
Pullach,2021-03-20T14:00:00+01:00,437
Putzbrunn,2021-03-20T14:00:00+01:00,203
Sauerlach,2021-03-20T14:00:00+01:00,204
Schäftlarn,2021-03-20T14:00:00+01:00,148
Straßlach-Dingharting,2021-03-20T14:00:00+01:00,76
Taufkirchen,2021-03-20T14:00:00+01:00,628
Unterföhring,2021-03-20T14:00:00+01:00,390
Unterhaching,2021-03-20T14:00:00+01:00,807
Unterschleißheim,2021-03-20T14:00:00+01:00,1011
