Kommune,Timestamp,Confirmed
Aschheim,2021-09-13T00:00:00+02:00,482
Aying,2021-09-13T00:00:00+02:00,202
Baierbrunn,2021-09-13T00:00:00+02:00,129
Brunnthal,2021-09-13T00:00:00+02:00,196
Feldkirchen,2021-09-13T00:00:00+02:00,291
Garching b. München,2021-09-13T00:00:00+02:00,962
Gräfelfing,2021-09-13T00:00:00+02:00,594
Grasbrunn,2021-09-13T00:00:00+02:00,228
Grünwald,2021-09-13T00:00:00+02:00,533
Haar,2021-09-13T00:00:00+02:00,1588
Hohenbrunn,2021-09-13T00:00:00+02:00,266
Höhenkirchen-Siegertsbrunn,2021-09-13T00:00:00+02:00,447
Ismaning,2021-09-13T00:00:00+02:00,731
Kirchheim b. München,2021-09-13T00:00:00+02:00,461
Neubiberg,2021-09-13T00:00:00+02:00,600
Neuried,2021-09-13T00:00:00+02:00,345
Oberhaching,2021-09-13T00:00:00+02:00,684
Oberschleißheim,2021-09-13T00:00:00+02:00,617
Ottobrunn,2021-09-13T00:00:00+02:00,1137
Planegg,2021-09-13T00:00:00+02:00,483
Pullach im Isartal,2021-09-13T00:00:00+02:00,511
Putzbrunn,2021-09-13T00:00:00+02:00,305
Sauerlach,2021-09-13T00:00:00+02:00,276
Schäftlarn,2021-09-13T00:00:00+02:00,209
Straßlach-Dingharting,2021-09-13T00:00:00+02:00,115
Taufkirchen,2021-09-13T00:00:00+02:00,1002
Unterföhring,2021-09-13T00:00:00+02:00,534
Unterhaching,2021-09-13T00:00:00+02:00,1077
Unterschleißheim,2021-09-13T00:00:00+02:00,1594
