Kommune,Timestamp,Confirmed
Aschheim,2021-12-13T00:00:00+01:00,831
Aying,2021-12-13T00:00:00+01:00,424
Baierbrunn,2021-12-13T00:00:00+01:00,240
Brunnthal,2021-12-13T00:00:00+01:00,380
Feldkirchen,2021-12-13T00:00:00+01:00,556
Garching b. München,2021-12-13T00:00:00+01:00,1528
Gräfelfing,2021-12-13T00:00:00+01:00,1063
Grasbrunn,2021-12-13T00:00:00+01:00,390
Grünwald,2021-12-13T00:00:00+01:00,866
Haar,2021-12-13T00:00:00+01:00,2250
Hohenbrunn,2021-12-13T00:00:00+01:00,545
Höhenkirchen-Siegertsbrunn,2021-12-13T00:00:00+01:00,865
Ismaning,2021-12-13T00:00:00+01:00,1262
Kirchheim b. München,2021-12-13T00:00:00+01:00,830
Neubiberg,2021-12-13T00:00:00+01:00,1011
Neuried,2021-12-13T00:00:00+01:00,578
Oberhaching,2021-12-13T00:00:00+01:00,1022
Oberschleißheim,2021-12-13T00:00:00+01:00,969
Ottobrunn,2021-12-13T00:00:00+01:00,1855
Planegg,2021-12-13T00:00:00+01:00,783
Pullach im Isartal,2021-12-13T00:00:00+01:00,720
Putzbrunn,2021-12-13T00:00:00+01:00,515
Sauerlach,2021-12-13T00:00:00+01:00,614
Schäftlarn,2021-12-13T00:00:00+01:00,414
Straßlach-Dingharting,2021-12-13T00:00:00+01:00,222
Taufkirchen,2021-12-13T00:00:00+01:00,1535
Unterföhring,2021-12-13T00:00:00+01:00,746
Unterhaching,2021-12-13T00:00:00+01:00,1793
Unterschleißheim,2021-12-13T00:00:00+01:00,2487
