Kommune,Timestamp,Confirmed
Aschheim,2021-12-14T00:00:00+01:00,838
Aying,2021-12-14T00:00:00+01:00,427
Baierbrunn,2021-12-14T00:00:00+01:00,242
Brunnthal,2021-12-14T00:00:00+01:00,383
Feldkirchen,2021-12-14T00:00:00+01:00,558
Garching b. München,2021-12-14T00:00:00+01:00,1537
Gräfelfing,2021-12-14T00:00:00+01:00,1066
Grasbrunn,2021-12-14T00:00:00+01:00,391
Grünwald,2021-12-14T00:00:00+01:00,870
Haar,2021-12-14T00:00:00+01:00,2256
Hohenbrunn,2021-12-14T00:00:00+01:00,548
Höhenkirchen-Siegertsbrunn,2021-12-14T00:00:00+01:00,868
Ismaning,2021-12-14T00:00:00+01:00,1270
Kirchheim b. München,2021-12-14T00:00:00+01:00,840
Neubiberg,2021-12-14T00:00:00+01:00,1014
Neuried,2021-12-14T00:00:00+01:00,580
Oberhaching,2021-12-14T00:00:00+01:00,1030
Oberschleißheim,2021-12-14T00:00:00+01:00,985
Ottobrunn,2021-12-14T00:00:00+01:00,1867
Planegg,2021-12-14T00:00:00+01:00,784
Pullach im Isartal,2021-12-14T00:00:00+01:00,725
Putzbrunn,2021-12-14T00:00:00+01:00,516
Sauerlach,2021-12-14T00:00:00+01:00,616
Schäftlarn,2021-12-14T00:00:00+01:00,415
Straßlach-Dingharting,2021-12-14T00:00:00+01:00,222
Taufkirchen,2021-12-14T00:00:00+01:00,1543
Unterföhring,2021-12-14T00:00:00+01:00,749
Unterhaching,2021-12-14T00:00:00+01:00,1805
Unterschleißheim,2021-12-14T00:00:00+01:00,2501
