Kommune,Timestamp,Confirmed
Aschheim,2022-01-03T00:00:00+01:00,896
Aying,2022-01-03T00:00:00+01:00,458
Baierbrunn,2022-01-03T00:00:00+01:00,258
Brunnthal,2022-01-03T00:00:00+01:00,423
Feldkirchen,2022-01-03T00:00:00+01:00,602
Garching b. München,2022-01-03T00:00:00+01:00,1634
Gräfelfing,2022-01-03T00:00:00+01:00,1137
Grasbrunn,2022-01-03T00:00:00+01:00,421
Grünwald,2022-01-03T00:00:00+01:00,953
Haar,2022-01-03T00:00:00+01:00,2360
Hohenbrunn,2022-01-03T00:00:00+01:00,581
Höhenkirchen-Siegertsbrunn,2022-01-03T00:00:00+01:00,928
Ismaning,2022-01-03T00:00:00+01:00,1374
Kirchheim b. München,2022-01-03T00:00:00+01:00,890
Neubiberg,2022-01-03T00:00:00+01:00,1096
Neuried,2022-01-03T00:00:00+01:00,619
Oberhaching,2022-01-03T00:00:00+01:00,1110
Oberschleißheim,2022-01-03T00:00:00+01:00,1060
Ottobrunn,2022-01-03T00:00:00+01:00,1986
Planegg,2022-01-03T00:00:00+01:00,838
Pullach im Isartal,2022-01-03T00:00:00+01:00,767
Putzbrunn,2022-01-03T00:00:00+01:00,534
Sauerlach,2022-01-03T00:00:00+01:00,651
Schäftlarn,2022-01-03T00:00:00+01:00,464
Straßlach-Dingharting,2022-01-03T00:00:00+01:00,236
Taufkirchen,2022-01-03T00:00:00+01:00,1632
Unterföhring,2022-01-03T00:00:00+01:00,804
Unterhaching,2022-01-03T00:00:00+01:00,1931
Unterschleißheim,2022-01-03T00:00:00+01:00,2647
