Kommune,Timestamp,Confirmed
Aschheim,2022-01-05T00:00:00+01:00,901
Aying,2022-01-05T00:00:00+01:00,466
Baierbrunn,2022-01-05T00:00:00+01:00,264
Brunnthal,2022-01-05T00:00:00+01:00,430
Feldkirchen,2022-01-05T00:00:00+01:00,608
Garching b. München,2022-01-05T00:00:00+01:00,1651
Gräfelfing,2022-01-05T00:00:00+01:00,1160
Grasbrunn,2022-01-05T00:00:00+01:00,429
Grünwald,2022-01-05T00:00:00+01:00,982
Haar,2022-01-05T00:00:00+01:00,2380
Hohenbrunn,2022-01-05T00:00:00+01:00,590
Höhenkirchen-Siegertsbrunn,2022-01-05T00:00:00+01:00,941
Ismaning,2022-01-05T00:00:00+01:00,1399
Kirchheim b. München,2022-01-05T00:00:00+01:00,902
Neubiberg,2022-01-05T00:00:00+01:00,1115
Neuried,2022-01-05T00:00:00+01:00,641
Oberhaching,2022-01-05T00:00:00+01:00,1120
Oberschleißheim,2022-01-05T00:00:00+01:00,1076
Ottobrunn,2022-01-05T00:00:00+01:00,2003
Planegg,2022-01-05T00:00:00+01:00,848
Pullach im Isartal,2022-01-05T00:00:00+01:00,778
Putzbrunn,2022-01-05T00:00:00+01:00,540
Sauerlach,2022-01-05T00:00:00+01:00,659
Schäftlarn,2022-01-05T00:00:00+01:00,474
Straßlach-Dingharting,2022-01-05T00:00:00+01:00,244
Taufkirchen,2022-01-05T00:00:00+01:00,1648
Unterföhring,2022-01-05T00:00:00+01:00,822
Unterhaching,2022-01-05T00:00:00+01:00,1958
Unterschleißheim,2022-01-05T00:00:00+01:00,2682
