Kommune,Timestamp,Confirmed
Aschheim,2021-11-16T00:00:00+01:00,658
Aying,2021-11-16T00:00:00+01:00,336
Baierbrunn,2021-11-16T00:00:00+01:00,167
Brunnthal,2021-11-16T00:00:00+01:00,279
Feldkirchen,2021-11-16T00:00:00+01:00,427
Garching b. München,2021-11-16T00:00:00+01:00,1229
Gräfelfing,2021-11-16T00:00:00+01:00,829
Grasbrunn,2021-11-16T00:00:00+01:00,335
Grünwald,2021-11-16T00:00:00+01:00,662
Haar,2021-11-16T00:00:00+01:00,1923
Hohenbrunn,2021-11-16T00:00:00+01:00,415
Höhenkirchen-Siegertsbrunn,2021-11-16T00:00:00+01:00,600
Ismaning,2021-11-16T00:00:00+01:00,954
Kirchheim b. München,2021-11-16T00:00:00+01:00,630
Neubiberg,2021-11-16T00:00:00+01:00,819
Neuried,2021-11-16T00:00:00+01:00,467
Oberhaching,2021-11-16T00:00:00+01:00,833
Oberschleißheim,2021-11-16T00:00:00+01:00,820
Ottobrunn,2021-11-16T00:00:00+01:00,1531
Planegg,2021-11-16T00:00:00+01:00,631
Pullach im Isartal,2021-11-16T00:00:00+01:00,617
Putzbrunn,2021-11-16T00:00:00+01:00,405
Sauerlach,2021-11-16T00:00:00+01:00,472
Schäftlarn,2021-11-16T00:00:00+01:00,300
Straßlach-Dingharting,2021-11-16T00:00:00+01:00,176
Taufkirchen,2021-11-16T00:00:00+01:00,1247
Unterföhring,2021-11-16T00:00:00+01:00,628
Unterhaching,2021-11-16T00:00:00+01:00,1456
Unterschleißheim,2021-11-16T00:00:00+01:00,2013
