Kommune,Timestamp,Confirmed
Aschheim,2021-01-28T11:00:00+01:00,319
Aying,2021-01-28T11:00:00+01:00,148
Baierbrunn,2021-01-28T11:00:00+01:00,90
Brunnthal,2021-01-28T11:00:00+01:00,95
Feldkirchen,2021-01-28T11:00:00+01:00,159
Garching,2021-01-28T11:00:00+01:00,569
Gräfelfing,2021-01-28T11:00:00+01:00,388
Grasbrunn,2021-01-28T11:00:00+01:00,151
Grünwald,2021-01-28T11:00:00+01:00,373
Haar,2021-01-28T11:00:00+01:00,992
Hohenbrunn,2021-01-28T11:00:00+01:00,170
Höhenkirchen-Siegertsbrunn,2021-01-28T11:00:00+01:00,298
Ismaning,2021-01-28T11:00:00+01:00,488
Kirchheim,2021-01-28T11:00:00+01:00,264
Neubiberg,2021-01-28T11:00:00+01:00,417
Neuried,2021-01-28T11:00:00+01:00,206
Oberhaching,2021-01-28T11:00:00+01:00,479
Oberschleißheim,2021-01-28T11:00:00+01:00,377
Ottobrunn,2021-01-28T11:00:00+01:00,658
Planegg,2021-01-28T11:00:00+01:00,311
Pullach,2021-01-28T11:00:00+01:00,351
Putzbrunn,2021-01-28T11:00:00+01:00,165
Sauerlach,2021-01-28T11:00:00+01:00,172
Schäftlarn,2021-01-28T11:00:00+01:00,122
Straßlach-Dingharting,2021-01-28T11:00:00+01:00,55
Taufkirchen,2021-01-28T11:00:00+01:00,565
Unterföhring,2021-01-28T11:00:00+01:00,302
Unterhaching,2021-01-28T11:00:00+01:00,726
Unterschleißheim,2021-01-28T11:00:00+01:00,929
