Kommune,Timestamp,Confirmed
Aschheim,2021-01-05T14:00:00+01:00,307
Aying,2021-01-05T14:00:00+01:00,138
Baierbrunn,2021-01-05T14:00:00+01:00,81
Brunnthal,2021-01-05T14:00:00+01:00,83
Feldkirchen,2021-01-05T14:00:00+01:00,138
Garching b. München,2021-01-05T14:00:00+01:00,525
Gräfelfing,2021-01-05T14:00:00+01:00,349
Grasbrunn,2021-01-05T14:00:00+01:00,137
Grünwald,2021-01-05T14:00:00+01:00,312
Haar,2021-01-05T14:00:00+01:00,889
Hohenbrunn,2021-01-05T14:00:00+01:00,162
Höhenkirchen-Siegertsbrunn,2021-01-05T14:00:00+01:00,226
Ismaning,2021-01-05T14:00:00+01:00,455
Kirchheim b. München,2021-01-05T14:00:00+01:00,244
Neubiberg,2021-01-05T14:00:00+01:00,365
Neuried,2021-01-05T14:00:00+01:00,183
Oberhaching,2021-01-05T14:00:00+01:00,425
Oberschleißheim,2021-01-05T14:00:00+01:00,330
Ottobrunn,2021-01-05T14:00:00+01:00,586
Planegg,2021-01-05T14:00:00+01:00,291
Pullach im Isartal,2021-01-05T14:00:00+01:00,284
Putzbrunn,2021-01-05T14:00:00+01:00,146
Sauerlach,2021-01-05T14:00:00+01:00,140
Schäftlarn,2021-01-05T14:00:00+01:00,107
Straßlach-Dingharting,2021-01-05T14:00:00+01:00,50
Taufkirchen,2021-01-05T14:00:00+01:00,536
Unterföhring,2021-01-05T14:00:00+01:00,249
Unterhaching,2021-01-05T14:00:00+01:00,675
Unterschleißheim,2021-01-05T14:00:00+01:00,822
