Kommune,Timestamp,Confirmed
Aschheim,2020-11-06T14:20:00+01:00,92
Aying,2020-11-06T14:20:00+01:00,58
Baierbrunn,2020-11-06T14:20:00+01:00,47
Brunnthal,2020-11-06T14:20:00+01:00,32
Feldkirchen,2020-11-06T14:20:00+01:00,47
Garching b. München,2020-11-06T14:20:00+01:00,196
Gräfelfing,2020-11-06T14:20:00+01:00,129
Grasbrunn,2020-11-06T14:20:00+01:00,55
Grünwald,2020-11-06T14:20:00+01:00,161
Haar,2020-11-06T14:20:00+01:00,346
Hohenbrunn,2020-11-06T14:20:00+01:00,82
Höhenkirchen-Siegertsbrunn,2020-11-06T14:20:00+01:00,90
Ismaning,2020-11-06T14:20:00+01:00,199
Kirchheim b. München,2020-11-06T14:20:00+01:00,120
Neubiberg,2020-11-06T14:20:00+01:00,136
Neuried,2020-11-06T14:20:00+01:00,83
Oberhaching,2020-11-06T14:20:00+01:00,174
Oberschleißheim,2020-11-06T14:20:00+01:00,133
Ottobrunn,2020-11-06T14:20:00+01:00,242
Planegg,2020-11-06T14:20:00+01:00,148
Pullach im Isartal,2020-11-06T14:20:00+01:00,110
Putzbrunn,2020-11-06T14:20:00+01:00,50
Sauerlach,2020-11-06T14:20:00+01:00,56
Schäftlarn,2020-11-06T14:20:00+01:00,37
Straßlach-Dingharting,2020-11-06T14:20:00+01:00,20
Taufkirchen,2020-11-06T14:20:00+01:00,208
Unterföhring,2020-11-06T14:20:00+01:00,98
Unterhaching,2020-11-06T14:20:00+01:00,348
Unterschleißheim,2020-11-06T14:20:00+01:00,319
