Kommune,Timestamp,Confirmed
Aschheim,2020-11-13T14:00:00+01:00,112
Aying,2020-11-13T14:00:00+01:00,66
Baierbrunn,2020-11-13T14:00:00+01:00,49
Brunnthal,2020-11-13T14:00:00+01:00,42
Feldkirchen,2020-11-13T14:00:00+01:00,61
Garching b. München,2020-11-13T14:00:00+01:00,236
Gräfelfing,2020-11-13T14:00:00+01:00,157
Grasbrunn,2020-11-13T14:00:00+01:00,63
Grünwald,2020-11-13T14:00:00+01:00,188
Haar,2020-11-13T14:00:00+01:00,398
Hohenbrunn,2020-11-13T14:00:00+01:00,89
Höhenkirchen-Siegertsbrunn,2020-11-13T14:00:00+01:00,111
Ismaning,2020-11-13T14:00:00+01:00,234
Kirchheim b. München,2020-11-13T14:00:00+01:00,130
Neubiberg,2020-11-13T14:00:00+01:00,161
Neuried,2020-11-13T14:00:00+01:00,99
Oberhaching,2020-11-13T14:00:00+01:00,211
Oberschleißheim,2020-11-13T14:00:00+01:00,157
Ottobrunn,2020-11-13T14:00:00+01:00,287
Planegg,2020-11-13T14:00:00+01:00,166
Pullach im Isartal,2020-11-13T14:00:00+01:00,129
Putzbrunn,2020-11-13T14:00:00+01:00,62
Sauerlach,2020-11-13T14:00:00+01:00,63
Schäftlarn,2020-11-13T14:00:00+01:00,43
Straßlach-Dingharting,2020-11-13T14:00:00+01:00,20
Taufkirchen,2020-11-13T14:00:00+01:00,236
Unterföhring,2020-11-13T14:00:00+01:00,120
Unterhaching,2020-11-13T14:00:00+01:00,393
Unterschleißheim,2020-11-13T14:00:00+01:00,411
