Kommune,Timestamp,Confirmed
Aschheim,2020-12-05T14:00:00+01:00,197
Aying,2020-12-05T14:00:00+01:00,93
Baierbrunn,2020-12-05T14:00:00+01:00,58
Brunnthal,2020-12-05T14:00:00+01:00,59
Feldkirchen,2020-12-05T14:00:00+01:00,93
Garching b. München,2020-12-05T14:00:00+01:00,325
Gräfelfing,2020-12-05T14:00:00+01:00,248
Grasbrunn,2020-12-05T14:00:00+01:00,96
Grünwald,2020-12-05T14:00:00+01:00,234
Haar,2020-12-05T14:00:00+01:00,588
Hohenbrunn,2020-12-05T14:00:00+01:00,118
Höhenkirchen-Siegertsbrunn,2020-12-05T14:00:00+01:00,172
Ismaning,2020-12-05T14:00:00+01:00,377
Kirchheim b. München,2020-12-05T14:00:00+01:00,179
Neubiberg,2020-12-05T14:00:00+01:00,215
Neuried,2020-12-05T14:00:00+01:00,152
Oberhaching,2020-12-05T14:00:00+01:00,270
Oberschleißheim,2020-12-05T14:00:00+01:00,227
Ottobrunn,2020-12-05T14:00:00+01:00,420
Planegg,2020-12-05T14:00:00+01:00,208
Pullach im Isartal,2020-12-05T14:00:00+01:00,161
Putzbrunn,2020-12-05T14:00:00+01:00,92
Sauerlach,2020-12-05T14:00:00+01:00,92
Schäftlarn,2020-12-05T14:00:00+01:00,59
Straßlach-Dingharting,2020-12-05T14:00:00+01:00,27
Taufkirchen,2020-12-05T14:00:00+01:00,341
Unterföhring,2020-12-05T14:00:00+01:00,177
Unterhaching,2020-12-05T14:00:00+01:00,529
Unterschleißheim,2020-12-05T14:00:00+01:00,567
