Kommune,Timestamp,Confirmed
Aschheim,2021-11-30T00:00:00+01:00,771
Aying,2021-11-30T00:00:00+01:00,387
Baierbrunn,2021-11-30T00:00:00+01:00,211
Brunnthal,2021-11-30T00:00:00+01:00,344
Feldkirchen,2021-11-30T00:00:00+01:00,512
Garching b. München,2021-11-30T00:00:00+01:00,1403
Gräfelfing,2021-11-30T00:00:00+01:00,982
Grasbrunn,2021-11-30T00:00:00+01:00,379
Grünwald,2021-11-30T00:00:00+01:00,794
Haar,2021-11-30T00:00:00+01:00,2129
Hohenbrunn,2021-11-30T00:00:00+01:00,489
Höhenkirchen-Siegertsbrunn,2021-11-30T00:00:00+01:00,791
Ismaning,2021-11-30T00:00:00+01:00,1150
Kirchheim b. München,2021-11-30T00:00:00+01:00,753
Neubiberg,2021-11-30T00:00:00+01:00,951
Neuried,2021-11-30T00:00:00+01:00,532
Oberhaching,2021-11-30T00:00:00+01:00,946
Oberschleißheim,2021-11-30T00:00:00+01:00,908
Ottobrunn,2021-11-30T00:00:00+01:00,1739
Planegg,2021-11-30T00:00:00+01:00,728
Pullach im Isartal,2021-11-30T00:00:00+01:00,681
Putzbrunn,2021-11-30T00:00:00+01:00,489
Sauerlach,2021-11-30T00:00:00+01:00,581
Schäftlarn,2021-11-30T00:00:00+01:00,345
Straßlach-Dingharting,2021-11-30T00:00:00+01:00,208
Taufkirchen,2021-11-30T00:00:00+01:00,1412
Unterföhring,2021-11-30T00:00:00+01:00,693
Unterhaching,2021-11-30T00:00:00+01:00,1675
Unterschleißheim,2021-11-30T00:00:00+01:00,2283
