Kommune,Timestamp,Confirmed
Aschheim,2020-10-21T14:00:00+02:00,61
Aying,2020-10-21T14:00:00+02:00,45
Baierbrunn,2020-10-21T14:00:00+02:00,44
Brunnthal,2020-10-21T14:00:00+02:00,20
Feldkirchen,2020-10-21T14:00:00+02:00,29
Garching b. München,2020-10-21T14:00:00+02:00,135
Gräfelfing,2020-10-21T14:00:00+02:00,82
Grasbrunn,2020-10-21T14:00:00+02:00,31
Grünwald,2020-10-21T14:00:00+02:00,111
Haar,2020-10-21T14:00:00+02:00,208
Hohenbrunn,2020-10-21T14:00:00+02:00,42
Höhenkirchen-Siegertsbrunn,2020-10-21T14:00:00+02:00,62
Ismaning,2020-10-21T14:00:00+02:00,136
Kirchheim b. München,2020-10-21T14:00:00+02:00,77
Neubiberg,2020-10-21T14:00:00+02:00,87
Neuried,2020-10-21T14:00:00+02:00,54
Oberhaching,2020-10-21T14:00:00+02:00,126
Oberschleißheim,2020-10-21T14:00:00+02:00,80
Ottobrunn,2020-10-21T14:00:00+02:00,143
Planegg,2020-10-21T14:00:00+02:00,122
Pullach im Isartal,2020-10-21T14:00:00+02:00,59
Putzbrunn,2020-10-21T14:00:00+02:00,29
Sauerlach,2020-10-21T14:00:00+02:00,42
Schäftlarn,2020-10-21T14:00:00+02:00,27
Straßlach-Dingharting,2020-10-21T14:00:00+02:00,13
Taufkirchen,2020-10-21T14:00:00+02:00,127
Unterföhring,2020-10-21T14:00:00+02:00,74
Unterhaching,2020-10-21T14:00:00+02:00,262
Unterschleißheim,2020-10-21T14:00:00+02:00,233
