Kommune,Timestamp,Confirmed
Aschheim,2020-12-04T14:00:00+01:00,193
Aying,2020-12-04T14:00:00+01:00,88
Baierbrunn,2020-12-04T14:00:00+01:00,57
Brunnthal,2020-12-04T14:00:00+01:00,58
Feldkirchen,2020-12-04T14:00:00+01:00,90
Garching b. München,2020-12-04T14:00:00+01:00,323
Gräfelfing,2020-12-04T14:00:00+01:00,245
Grasbrunn,2020-12-04T14:00:00+01:00,96
Grünwald,2020-12-04T14:00:00+01:00,232
Haar,2020-12-04T14:00:00+01:00,579
Hohenbrunn,2020-12-04T14:00:00+01:00,118
Höhenkirchen-Siegertsbrunn,2020-12-04T14:00:00+01:00,171
Ismaning,2020-12-04T14:00:00+01:00,377
Kirchheim b. München,2020-12-04T14:00:00+01:00,178
Neubiberg,2020-12-04T14:00:00+01:00,213
Neuried,2020-12-04T14:00:00+01:00,152
Oberhaching,2020-12-04T14:00:00+01:00,268
Oberschleißheim,2020-12-04T14:00:00+01:00,227
Ottobrunn,2020-12-04T14:00:00+01:00,416
Planegg,2020-12-04T14:00:00+01:00,206
Pullach im Isartal,2020-12-04T14:00:00+01:00,158
Putzbrunn,2020-12-04T14:00:00+01:00,92
Sauerlach,2020-12-04T14:00:00+01:00,90
Schäftlarn,2020-12-04T14:00:00+01:00,57
Straßlach-Dingharting,2020-12-04T14:00:00+01:00,27
Taufkirchen,2020-12-04T14:00:00+01:00,337
Unterföhring,2020-12-04T14:00:00+01:00,172
Unterhaching,2020-12-04T14:00:00+01:00,519
Unterschleißheim,2020-12-04T14:00:00+01:00,552
