Kommune,Timestamp,Confirmed
Aschheim,2020-11-08T13:45:00+01:00,98
Aying,2020-11-08T13:45:00+01:00,58
Baierbrunn,2020-11-08T13:45:00+01:00,49
Brunnthal,2020-11-08T13:45:00+01:00,35
Feldkirchen,2020-11-08T13:45:00+01:00,51
Garching b. München,2020-11-08T13:45:00+01:00,216
Gräfelfing,2020-11-08T13:45:00+01:00,136
Grasbrunn,2020-11-08T13:45:00+01:00,57
Grünwald,2020-11-08T13:45:00+01:00,169
Haar,2020-11-08T13:45:00+01:00,370
Hohenbrunn,2020-11-08T13:45:00+01:00,84
Höhenkirchen-Siegertsbrunn,2020-11-08T13:45:00+01:00,98
Ismaning,2020-11-08T13:45:00+01:00,206
Kirchheim b. München,2020-11-08T13:45:00+01:00,126
Neubiberg,2020-11-08T13:45:00+01:00,147
Neuried,2020-11-08T13:45:00+01:00,87
Oberhaching,2020-11-08T13:45:00+01:00,186
Oberschleißheim,2020-11-08T13:45:00+01:00,139
Ottobrunn,2020-11-08T13:45:00+01:00,251
Planegg,2020-11-08T13:45:00+01:00,151
Pullach im Isartal,2020-11-08T13:45:00+01:00,115
Putzbrunn,2020-11-08T13:45:00+01:00,52
Sauerlach,2020-11-08T13:45:00+01:00,60
Schäftlarn,2020-11-08T13:45:00+01:00,39
Straßlach-Dingharting,2020-11-08T13:45:00+01:00,20
Taufkirchen,2020-11-08T13:45:00+01:00,218
Unterföhring,2020-11-08T13:45:00+01:00,103
Unterhaching,2020-11-08T13:45:00+01:00,363
Unterschleißheim,2020-11-08T13:45:00+01:00,355
