Kommune,Timestamp,Confirmed
Aschheim,2022-02-09T00:00:00+01:00,1705
Aying,2022-02-09T00:00:00+01:00,994
Baierbrunn,2022-02-09T00:00:00+01:00,446
Brunnthal,2022-02-09T00:00:00+01:00,811
Feldkirchen,2022-02-09T00:00:00+01:00,1249
Garching b. München,2022-02-09T00:00:00+01:00,2967
Gräfelfing,2022-02-09T00:00:00+01:00,2329
Grasbrunn,2022-02-09T00:00:00+01:00,925
Grünwald,2022-02-09T00:00:00+01:00,1727
Haar,2022-02-09T00:00:00+01:00,4163
Hohenbrunn,2022-02-09T00:00:00+01:00,1319
Höhenkirchen-Siegertsbrunn,2022-02-09T00:00:00+01:00,1768
Ismaning,2022-02-09T00:00:00+01:00,2586
Kirchheim b. München,2022-02-09T00:00:00+01:00,1771
Neubiberg,2022-02-09T00:00:00+01:00,2083
Neuried,2022-02-09T00:00:00+01:00,1293
Oberhaching,2022-02-09T00:00:00+01:00,2028
Oberschleißheim,2022-02-09T00:00:00+01:00,1843
Ottobrunn,2022-02-09T00:00:00+01:00,3659
Planegg,2022-02-09T00:00:00+01:00,1560
Pullach im Isartal,2022-02-09T00:00:00+01:00,1369
Putzbrunn,2022-02-09T00:00:00+01:00,1066
Sauerlach,2022-02-09T00:00:00+01:00,1288
Schäftlarn,2022-02-09T00:00:00+01:00,844
Straßlach-Dingharting,2022-02-09T00:00:00+01:00,447
Taufkirchen,2022-02-09T00:00:00+01:00,3154
Unterföhring,2022-02-09T00:00:00+01:00,1734
Unterhaching,2022-02-09T00:00:00+01:00,3895
Unterschleißheim,2022-02-09T00:00:00+01:00,4942
