Kommune,Timestamp,Confirmed
Aschheim,2021-11-05T00:00:00+01:00,588
Aying,2021-11-05T00:00:00+01:00,299
Baierbrunn,2021-11-05T00:00:00+01:00,151
Brunnthal,2021-11-05T00:00:00+01:00,236
Feldkirchen,2021-11-05T00:00:00+01:00,377
Garching b. München,2021-11-05T00:00:00+01:00,1137
Gräfelfing,2021-11-05T00:00:00+01:00,740
Grasbrunn,2021-11-05T00:00:00+01:00,283
Grünwald,2021-11-05T00:00:00+01:00,610
Haar,2021-11-05T00:00:00+01:00,1797
Hohenbrunn,2021-11-05T00:00:00+01:00,362
Höhenkirchen-Siegertsbrunn,2021-11-05T00:00:00+01:00,528
Ismaning,2021-11-05T00:00:00+01:00,867
Kirchheim b. München,2021-11-05T00:00:00+01:00,558
Neubiberg,2021-11-05T00:00:00+01:00,755
Neuried,2021-11-05T00:00:00+01:00,422
Oberhaching,2021-11-05T00:00:00+01:00,758
Oberschleißheim,2021-11-05T00:00:00+01:00,744
Ottobrunn,2021-11-05T00:00:00+01:00,1409
Planegg,2021-11-05T00:00:00+01:00,572
Pullach im Isartal,2021-11-05T00:00:00+01:00,579
Putzbrunn,2021-11-05T00:00:00+01:00,359
Sauerlach,2021-11-05T00:00:00+01:00,385
Schäftlarn,2021-11-05T00:00:00+01:00,263
Straßlach-Dingharting,2021-11-05T00:00:00+01:00,148
Taufkirchen,2021-11-05T00:00:00+01:00,1165
Unterföhring,2021-11-05T00:00:00+01:00,586
Unterhaching,2021-11-05T00:00:00+01:00,1281
Unterschleißheim,2021-11-05T00:00:00+01:00,1839
