Kommune,Timestamp,Confirmed
Aschheim,2021-10-13T00:00:00+02:00,549
Aying,2021-10-13T00:00:00+02:00,245
Baierbrunn,2021-10-13T00:00:00+02:00,140
Brunnthal,2021-10-13T00:00:00+02:00,209
Feldkirchen,2021-10-13T00:00:00+02:00,329
Garching b. München,2021-10-13T00:00:00+02:00,1042
Gräfelfing,2021-10-13T00:00:00+02:00,658
Grasbrunn,2021-10-13T00:00:00+02:00,251
Grünwald,2021-10-13T00:00:00+02:00,557
Haar,2021-10-13T00:00:00+02:00,1698
Hohenbrunn,2021-10-13T00:00:00+02:00,306
Höhenkirchen-Siegertsbrunn,2021-10-13T00:00:00+02:00,481
Ismaning,2021-10-13T00:00:00+02:00,789
Kirchheim b. München,2021-10-13T00:00:00+02:00,501
Neubiberg,2021-10-13T00:00:00+02:00,667
Neuried,2021-10-13T00:00:00+02:00,381
Oberhaching,2021-10-13T00:00:00+02:00,712
Oberschleißheim,2021-10-13T00:00:00+02:00,661
Ottobrunn,2021-10-13T00:00:00+02:00,1274
Planegg,2021-10-13T00:00:00+02:00,513
Pullach im Isartal,2021-10-13T00:00:00+02:00,538
Putzbrunn,2021-10-13T00:00:00+02:00,337
Sauerlach,2021-10-13T00:00:00+02:00,313
Schäftlarn,2021-10-13T00:00:00+02:00,218
Straßlach-Dingharting,2021-10-13T00:00:00+02:00,118
Taufkirchen,2021-10-13T00:00:00+02:00,1054
Unterföhring,2021-10-13T00:00:00+02:00,553
Unterhaching,2021-10-13T00:00:00+02:00,1131
Unterschleißheim,2021-10-13T00:00:00+02:00,1688
