Kommune,Timestamp,Confirmed
Aschheim,2021-10-04T00:00:00+02:00,530
Aying,2021-10-04T00:00:00+02:00,234
Baierbrunn,2021-10-04T00:00:00+02:00,138
Brunnthal,2021-10-04T00:00:00+02:00,203
Feldkirchen,2021-10-04T00:00:00+02:00,322
Garching b. München,2021-10-04T00:00:00+02:00,1019
Gräfelfing,2021-10-04T00:00:00+02:00,648
Grasbrunn,2021-10-04T00:00:00+02:00,246
Grünwald,2021-10-04T00:00:00+02:00,550
Haar,2021-10-04T00:00:00+02:00,1674
Hohenbrunn,2021-10-04T00:00:00+02:00,294
Höhenkirchen-Siegertsbrunn,2021-10-04T00:00:00+02:00,477
Ismaning,2021-10-04T00:00:00+02:00,770
Kirchheim b. München,2021-10-04T00:00:00+02:00,497
Neubiberg,2021-10-04T00:00:00+02:00,641
Neuried,2021-10-04T00:00:00+02:00,370
Oberhaching,2021-10-04T00:00:00+02:00,706
Oberschleißheim,2021-10-04T00:00:00+02:00,642
Ottobrunn,2021-10-04T00:00:00+02:00,1260
Planegg,2021-10-04T00:00:00+02:00,500
Pullach im Isartal,2021-10-04T00:00:00+02:00,528
Putzbrunn,2021-10-04T00:00:00+02:00,330
Sauerlach,2021-10-04T00:00:00+02:00,303
Schäftlarn,2021-10-04T00:00:00+02:00,215
Straßlach-Dingharting,2021-10-04T00:00:00+02:00,115
Taufkirchen,2021-10-04T00:00:00+02:00,1040
Unterföhring,2021-10-04T00:00:00+02:00,548
Unterhaching,2021-10-04T00:00:00+02:00,1126
Unterschleißheim,2021-10-04T00:00:00+02:00,1667
