Kommune,Timestamp,Confirmed
Aschheim,2021-02-19T10:00:00+01:00,339
Aying,2021-02-19T10:00:00+01:00,159
Baierbrunn,2021-02-19T10:00:00+01:00,95
Brunnthal,2021-02-19T10:00:00+01:00,133
Feldkirchen,2021-02-19T10:00:00+01:00,173
Garching,2021-02-19T10:00:00+01:00,593
Gräfelfing,2021-02-19T10:00:00+01:00,408
Grasbrunn,2021-02-19T10:00:00+01:00,157
Grünwald,2021-02-19T10:00:00+01:00,409
Haar,2021-02-19T10:00:00+01:00,1052
Hohenbrunn,2021-02-19T10:00:00+01:00,179
Höhenkirchen-Siegertsbrunn,2021-02-19T10:00:00+01:00,308
Ismaning,2021-02-19T10:00:00+01:00,503
Kirchheim,2021-02-19T10:00:00+01:00,275
Neubiberg,2021-02-19T10:00:00+01:00,436
Neuried,2021-02-19T10:00:00+01:00,212
Oberhaching,2021-02-19T10:00:00+01:00,495
Oberschleißheim,2021-02-19T10:00:00+01:00,393
Ottobrunn,2021-02-19T10:00:00+01:00,697
Planegg,2021-02-19T10:00:00+01:00,339
Pullach,2021-02-19T10:00:00+01:00,370
Putzbrunn,2021-02-19T10:00:00+01:00,187
Sauerlach,2021-02-19T10:00:00+01:00,182
Schäftlarn,2021-02-19T10:00:00+01:00,127
Straßlach-Dingharting,2021-02-19T10:00:00+01:00,64
Taufkirchen,2021-02-19T10:00:00+01:00,590
Unterföhring,2021-02-19T10:00:00+01:00,331
Unterhaching,2021-02-19T10:00:00+01:00,748
Unterschleißheim,2021-02-19T10:00:00+01:00,966
