Kommune,Timestamp,Confirmed
Aschheim,2021-11-08T00:00:00+01:00,599
Aying,2021-11-08T00:00:00+01:00,302
Baierbrunn,2021-11-08T00:00:00+01:00,152
Brunnthal,2021-11-08T00:00:00+01:00,245
Feldkirchen,2021-11-08T00:00:00+01:00,391
Garching b. München,2021-11-08T00:00:00+01:00,1144
Gräfelfing,2021-11-08T00:00:00+01:00,764
Grasbrunn,2021-11-08T00:00:00+01:00,296
Grünwald,2021-11-08T00:00:00+01:00,620
Haar,2021-11-08T00:00:00+01:00,1824
Hohenbrunn,2021-11-08T00:00:00+01:00,378
Höhenkirchen-Siegertsbrunn,2021-11-08T00:00:00+01:00,548
Ismaning,2021-11-08T00:00:00+01:00,881
Kirchheim b. München,2021-11-08T00:00:00+01:00,563
Neubiberg,2021-11-08T00:00:00+01:00,772
Neuried,2021-11-08T00:00:00+01:00,427
Oberhaching,2021-11-08T00:00:00+01:00,773
Oberschleißheim,2021-11-08T00:00:00+01:00,758
Ottobrunn,2021-11-08T00:00:00+01:00,1440
Planegg,2021-11-08T00:00:00+01:00,582
Pullach im Isartal,2021-11-08T00:00:00+01:00,591
Putzbrunn,2021-11-08T00:00:00+01:00,368
Sauerlach,2021-11-08T00:00:00+01:00,398
Schäftlarn,2021-11-08T00:00:00+01:00,271
Straßlach-Dingharting,2021-11-08T00:00:00+01:00,153
Taufkirchen,2021-11-08T00:00:00+01:00,1180
Unterföhring,2021-11-08T00:00:00+01:00,590
Unterhaching,2021-11-08T00:00:00+01:00,1305
Unterschleißheim,2021-11-08T00:00:00+01:00,1873
