Kommune,Timestamp,Confirmed
Aschheim,2021-03-17T14:00:00+01:00,365
Aying,2021-03-17T14:00:00+01:00,167
Baierbrunn,2021-03-17T14:00:00+01:00,103
Brunnthal,2021-03-17T14:00:00+01:00,149
Feldkirchen,2021-03-17T14:00:00+01:00,186
Garching,2021-03-17T14:00:00+01:00,632
Gräfelfing,2021-03-17T14:00:00+01:00,426
Grasbrunn,2021-03-17T14:00:00+01:00,174
Grünwald,2021-03-17T14:00:00+01:00,432
Haar,2021-03-17T14:00:00+01:00,1097
Hohenbrunn,2021-03-17T14:00:00+01:00,193
Höhenkirchen-Siegertsbrunn,2021-03-17T14:00:00+01:00,334
Ismaning,2021-03-17T14:00:00+01:00,542
Kirchheim,2021-03-17T14:00:00+01:00,301
Neubiberg,2021-03-17T14:00:00+01:00,463
Neuried,2021-03-17T14:00:00+01:00,236
Oberhaching,2021-03-17T14:00:00+01:00,523
Oberschleißheim,2021-03-17T14:00:00+01:00,415
Ottobrunn,2021-03-17T14:00:00+01:00,769
Planegg,2021-03-17T14:00:00+01:00,354
Pullach,2021-03-17T14:00:00+01:00,433
Putzbrunn,2021-03-17T14:00:00+01:00,201
Sauerlach,2021-03-17T14:00:00+01:00,202
Schäftlarn,2021-03-17T14:00:00+01:00,140
Straßlach-Dingharting,2021-03-17T14:00:00+01:00,76
Taufkirchen,2021-03-17T14:00:00+01:00,625
Unterföhring,2021-03-17T14:00:00+01:00,386
Unterhaching,2021-03-17T14:00:00+01:00,803
Unterschleißheim,2021-03-17T14:00:00+01:00,1005
