Kommune,Timestamp,Confirmed
Aschheim,2020-12-21T14:00:00+01:00,269
Aying,2020-12-21T14:00:00+01:00,122
Baierbrunn,2020-12-21T14:00:00+01:00,62
Brunnthal,2020-12-21T14:00:00+01:00,71
Feldkirchen,2020-12-21T14:00:00+01:00,118
Garching b. München,2020-12-21T14:00:00+01:00,406
Gräfelfing,2020-12-21T14:00:00+01:00,306
Grasbrunn,2020-12-21T14:00:00+01:00,117
Grünwald,2020-12-21T14:00:00+01:00,272
Haar,2020-12-21T14:00:00+01:00,778
Hohenbrunn,2020-12-21T14:00:00+01:00,140
Höhenkirchen-Siegertsbrunn,2020-12-21T14:00:00+01:00,193
Ismaning,2020-12-21T14:00:00+01:00,424
Kirchheim b. München,2020-12-21T14:00:00+01:00,218
Neubiberg,2020-12-21T14:00:00+01:00,293
Neuried,2020-12-21T14:00:00+01:00,173
Oberhaching,2020-12-21T14:00:00+01:00,337
Oberschleißheim,2020-12-21T14:00:00+01:00,280
Ottobrunn,2020-12-21T14:00:00+01:00,513
Planegg,2020-12-21T14:00:00+01:00,252
Pullach im Isartal,2020-12-21T14:00:00+01:00,218
Putzbrunn,2020-12-21T14:00:00+01:00,122
Sauerlach,2020-12-21T14:00:00+01:00,117
Schäftlarn,2020-12-21T14:00:00+01:00,85
Straßlach-Dingharting,2020-12-21T14:00:00+01:00,38
Taufkirchen,2020-12-21T14:00:00+01:00,473
Unterföhring,2020-12-21T14:00:00+01:00,220
Unterhaching,2020-12-21T14:00:00+01:00,621
Unterschleißheim,2020-12-21T14:00:00+01:00,685
